,4034,15757,27010
585.74,0.736433893,1.29588903,0.824617053
585.942,0.744955163,1.295635646,0.857184684
586.144,0.828277516,1.291186643,0.865588661
586.346,0.761446702,1.297836401,0.877908262
586.548,0.751147692,1.292470668,0.891648132
586.75,0.799311706,1.300192947,0.865827363
586.952,0.797958114,1.313053511,0.89198384
587.154,0.802671229,1.302082676,0.874068267
587.357,0.742246862,1.301946367,0.903631918
587.559,0.770970761,1.305419005,0.876813734
587.761,0.824481138,1.289056606,0.845767207
587.963,0.751851695,1.290548014,0.862714933
588.165,0.78390881,1.274774215,0.930840439
588.367,0.754954381,1.269652817,0.832645907
588.569,0.809215751,1.261347889,0.911594408
588.771,0.750004187,1.265985624,0.906930698
588.973,0.745027071,1.271146897,0.901380835
589.175,0.775898203,1.281964947,0.825456174
589.377,0.727112573,1.281342954,0.868143407
589.578,0.745681751,1.279690895,0.857194093
589.78,0.756307385,1.273730277,0.92537609
589.982,0.715941808,1.248081906,0.792827196
590.184,0.730271906,1.252281534,0.822496811
590.386,0.801442693,1.250016332,0.864251099
590.588,0.73708778,1.282065864,0.848830791
590.79,0.778199925,1.259213601,0.827702252
590.992,0.757357048,1.249509551,0.854657703
591.193,0.70116951,1.260032148,0.800711814
591.395,0.695355267,1.233549629,0.837353737
591.597,0.715631496,1.225078947,0.84771303
591.799,0.733671243,1.252231279,0.905885529
592,0.737040233,1.242060037,0.803329586
592.202,0.76199012,1.233173355,0.825984848
592.404,0.76668582,1.27129298,0.800140135
592.606,0.77458255,1.251216563,0.817687643
592.807,0.677439422,1.231868601,0.833231744
593.009,0.777840099,1.254854862,0.853882562
593.211,0.737100089,1.240909956,0.81509615
593.412,0.759836233,1.237102929,0.813117463
593.614,0.702227272,1.249430631,0.829907287
593.816,0.737813066,1.259260981,0.827929935
594.017,0.718829899,1.259707946,0.846111011
594.219,0.755983329,1.237877473,0.77673062
594.421,0.743132041,1.237567422,0.805273307
594.622,0.734067309,1.207454804,0.818155718
594.824,0.728419288,1.211975887,0.78798457
595.025,0.688213918,1.210133095,0.859845666
595.227,0.737869292,1.217047466,0.758649229
595.428,0.733185402,1.250914062,0.77040385
595.63,0.683482246,1.217206643,0.783052649
595.831,0.710105176,1.203378841,0.831165526
596.033,0.701444368,1.19298956,0.845108604
596.234,0.690058217,1.199530091,0.807580575
596.436,0.707111345,1.204463476,0.776505663
596.637,0.733816572,1.198184816,0.793061117
596.839,0.701745553,1.193343113,0.78276891
597.04,0.725448946,1.203622836,0.818929905
597.241,0.661135872,1.205131048,0.755770701
597.443,0.719849647,1.190356562,0.821378926
597.644,0.664949472,1.193580131,0.869351017
597.846,0.682292937,1.199676083,0.693006748
598.047,0.706055778,1.181579075,0.839466163
598.248,0.703987731,1.195758602,0.784988988
598.45,0.74347018,1.195010089,0.785630112
598.651,0.689719606,1.182506868,0.780074069
598.852,0.721821934,1.190727378,0.805337217
599.053,0.729826149,1.167583329,0.760273365
599.255,0.689547765,1.190223504,0.764886598
599.456,0.710104911,1.16094711,0.732609384
599.657,0.751099805,1.180583108,0.805407259
599.858,0.675129341,1.156225038,0.779866647
600.06,0.730160208,1.154397221,0.831438415
600.261,0.695817633,1.164080142,0.723230881
600.462,0.688216128,1.173592818,0.800481766
600.663,0.708596449,1.174456413,0.805184037
600.864,0.681499101,1.154159887,0.770464718
601.066,0.660128804,1.146797109,0.742001339
601.267,0.713621326,1.150786722,0.735547098
601.468,0.650767908,1.147481292,0.745662265
601.669,0.672625859,1.139666421,0.749915455
601.87,0.661046984,1.16060439,0.795450807
602.071,0.690924083,1.156583587,0.787150889
602.272,0.642587776,1.169709146,0.744472425
602.473,0.693266432,1.155455653,0.725618729
602.674,0.722105651,1.157575815,0.757908408
602.875,0.673706508,1.15791453,0.825423534
603.076,0.690168557,1.152220484,0.80926187
