,4.017,15.481,27.462
628.291,0.361113681,0.408918504,0.439306481
628.491,0.380317243,0.420483569,0.456279732
628.69,0.356287141,0.366139051,0.435917135
628.889,0.373682948,0.383833918,0.47945663
629.088,0.408237398,0.379910652,0.437349453
629.287,0.395330201,0.391331573,0.409963456
629.486,0.357486989,0.389541356,0.480112362
629.686,0.37637826,0.409305819,0.468165304
629.885,0.356717586,0.382243802,0.442557955
630.084,0.353441797,0.398142774,0.429974521
630.283,0.394158198,0.391445334,0.413309544
630.482,0.380597174,0.395059695,0.457412425
630.681,0.331863077,0.405959196,0.423231221
630.88,0.36830342,0.386358315,0.444242221
631.079,0.367152353,0.389951655,0.384866898
631.278,0.358234828,0.378700086,0.447504545
631.477,0.359026664,0.394635864,0.411217036
631.676,0.393005909,0.391120972,0.375750511
631.875,0.391813339,0.375547135,0.445702022
632.074,0.37562135,0.383547185,0.453773469
632.273,0.393439954,0.379997441,0.418234374
632.472,0.314908,0.372044479,0.40118118
632.671,0.344937744,0.371457954,0.423340421
632.87,0.354751475,0.402953154,0.441446539
633.069,0.341458127,0.396183928,0.427408281
633.268,0.349981277,0.383678051,0.389138915
633.467,0.381486292,0.386022213,0.414030264
633.666,0.387364946,0.361623263,0.42772046
633.864,0.394384418,0.366092909,0.436697019
634.063,0.358459925,0.368417689,0.417448332
634.262,0.363050578,0.379588368,0.404310346
634.461,0.360166014,0.338621079,0.418204154
634.66,0.383927238,0.377549115,0.399611634
634.858,0.372911356,0.366474227,0.410056648
635.057,0.39551317,0.368553204,0.425452194
635.256,0.333302922,0.372123024,0.403732263
635.455,0.348404417,0.377129584,0.419850488
635.653,0.324479737,0.375875198,0.404531762
635.852,0.367964272,0.367301857,0.438889536
636.051,0.40035502,0.376517955,0.427404655
636.249,0.358281777,0.372707842,0.42373852
636.448,0.370371512,0.374864666,0.387224536
636.647,0.355788949,0.36519531,0.392827317
636.845,0.399735703,0.358200893,0.379504763
637.044,0.334921442,0.365844489,0.361378403
637.243,0.365859451,0.381939008,0.3774429
637.441,0.322299457,0.373333665,0.431763871
637.64,0.34412834,0.379856152,0.3654186
637.838,0.356618673,0.328029632,0.410537594
638.037,0.322553866,0.360250347,0.393111043
638.235,0.374285825,0.36480366,0.378917019
638.434,0.353966902,0.36522599,0.402484295
638.632,0.330679028,0.366880851,0.432361151
638.831,0.345616311,0.350278083,0.387804246
639.029,0.331793651,0.370016908,0.372279005
639.228,0.326974259,0.348822027,0.412599949
639.426,0.291737423,0.353602621,0.361264757
639.625,0.367619074,0.349840869,0.392645761
639.823,0.323687801,0.378760034,0.387207843
640.022,0.348512649,0.377685439,0.458567002
640.22,0.345216984,0.380818209,0.393895624
640.418,0.326339475,0.373523554,0.386154124
640.617,0.317844389,0.337128701,0.403449919
640.815,0.386715805,0.348034363,0.3623612
641.013,0.318440642,0.352582574,0.460256672
641.212,0.326181203,0.329945799,0.450997665
641.41,0.31743688,0.367274696,0.371217899
641.608,0.389797762,0.35844387,0.386708032
641.807,0.327999014,0.33722387,0.395535641
642.005,0.351668789,0.349904628,0.386446777
642.203,0.332901718,0.360899957,0.364771245
642.401,0.374971184,0.366669996,0.419438582
642.6,0.37072081,0.337353261,0.391260994
642.798,0.359004571,0.328631367,0.380806663
642.996,0.363390675,0.323981955,0.434740075
643.194,0.349584472,0.369194752,0.421800043
643.392,0.323139801,0.347773468,0.404110814
643.59,0.332480062,0.339560058,0.386166637
643.789,0.345020398,0.352676443,0.366518056
643.987,0.388964996,0.351535955,0.383714307
644.185,0.290735824,0.377740252,0.393409652
644.383,0.308260972,0.321243985,0.351057504
644.581,0.33522507,0.345339637,0.36962104
644.779,0.33262178,0.353090494,0.362636852
644.977,0.329457059,0.347109392,0.372363775
645.175,0.310733319,0.345076684,0.386759006
645.373,0.337936536,0.350489336,0.373812587
645.571,0.345017009,0.352231417,0.349038991
645.769,0.319332023,0.331404734,0.321541157
645.967,0.327056172,0.357393846,0.372510094
646.165,0.356363345,0.351851062,0.360031563
646.363,0.40007427,0.331052463,0.355050676
646.561,0.316090128,0.333827845,0.382731127
646.759,0.283176285,0.343884143,0.411671831
646.957,0.302549571,0.356893134,0.374417368
647.155,0.303666026,0.349227113,0.36733746
647.353,0.342116329,0.361778992,0.373867297
647.55,0.338246586,0.318376017,0.379514871
647.748,0.312899868,0.340155085,0.386327702
647.946,0.265280466,0.305815294,0.387105468
648.144,0.327005806,0.31674608,0.419302598
648.342,0.342813473,0.345902797,0.379511204
648.54,0.285915556,0.35137211,0.391941282
648.737,0.292868186,0.333738926,0.41641135
648.935,0.329971098,0.325706283,0.349967241
649.133,0.319086429,0.340707177,0.387257383
649.331,0.323680521,0.329184478,0.364022953
649.528,0.31988553,0.321020994,0.371158521
649.726,0.343828552,0.344573381,0.373574181
649.924,0.329929894,0.323787005,0.382663779
650.121,0.304709423,0.327476393,0.371602625
650.319,0.318735909,0.340500493,0.344348323
650.517,0.315984931,0.327185767,0.335030288
650.714,0.321360421,0.324167753,0.365171412
650.912,0.299205465,0.325730124,0.362938214
651.11,0.288707048,0.323423142,0.378160951
651.307,0.301042663,0.33901013,0.356539771
651.505,0.326715975,0.324143801,0.38077476
651.702,0.299430899,0.345323519,0.379581916
651.9,0.323878271,0.326720481,0.307652302
652.097,0.287219901,0.325262315,0.331059618
652.295,0.313444132,0.331024917,0.351151314
652.492,0.33625947,0.321122776,0.370288413
652.69,0.286473484,0.327124415,0.363265487
652.887,0.304982967,0.337677894,0.369720209
653.085,0.29581824,0.337255724,0.344240601
653.282,0.308191346,0.31949404,0.376367205
653.48,0.35174092,0.321291561,0.360939728
653.677,0.300863098,0.333164518,0.30166755
653.874,0.319924921,0.334573258,0.347732133
654.072,0.27012815,0.30429052,0.351261224
654.269,0.300913858,0.350459638,0.385647938
654.467,0.306690817,0.298582334,0.34429401
654.664,0.310798939,0.299858461,0.332096906
654.861,0.275166273,0.319324017,0.37922517
655.059,0.312368546,0.311409812,0.374142563
655.256,0.291757,0.319845976,0.401988505
655.453,0.33804747,0.315287659,0.315891962
655.65,0.301173832,0.297897681,0.364138024
655.848,0.330869265,0.326261301,0.375953827
656.045,0.313045604,0.322531914,0.393418138
656.242,0.324764925,0.326211267,0.348528169
656.439,0.306940573,0.34838531,0.310727185
656.637,0.308544175,0.330153122,0.38356882
656.834,0.307576628,0.324649957,0.359540733
657.031,0.311682137,0.331464022,0.329841506
657.228,0.320196174,0.323764203,0.342231028
657.425,0.327745856,0.316731368,0.344314751
657.622,0.281474324,0.319583748,0.361073563
657.82,0.26723936,0.316591653,0.302719782
658.017,0.31034262,0.334283307,0.358346148
658.214,0.279587677,0.318059453,0.340313061
658.411,0.34008851,0.30791682,0.352023314
658.608,0.341721169,0.326642793,0.353170521
658.805,0.28861613,0.326765737,0.313171146
659.002,0.253321627,0.305148394,0.355816557
659.199,0.326522484,0.319519658,0.407085652
659.396,0.297140137,0.322119338,0.326035903
659.593,0.301716807,0.320971216,0.328623352
659.79,0.283692652,0.306197176,0.348207315
659.987,0.284506731,0.335344572,0.365883541
660.184,0.320355021,0.314452748,0.355188318
660.381,0.314423416,0.329002542,0.378447709
660.578,0.339167481,0.287691259,0.329365235
660.774,0.312714546,0.292067707,0.383108632
660.971,0.327648476,0.286053516,0.371089358
661.168,0.283080237,0.316431133,0.319543728
661.365,0.292347847,0.313005948,0.32669103
661.562,0.305403015,0.291908788,0.341234973
661.759,0.308122063,0.317521151,0.349440547
661.956,0.270965077,0.291761139,0.349253945
662.152,0.273799088,0.300162281,0.355474347
662.349,0.314567217,0.293140735,0.352443024
662.546,0.296543999,0.306469059,0.327505049
662.743,0.263313907,0.297042121,0.384152285
662.939,0.289272749,0.294906566,0.31453164
663.136,0.281819051,0.295879151,0.278693934
663.333,0.295269682,0.334173297,0.332587155
663.53,0.29993559,0.31695541,0.347756464
663.726,0.308717092,0.302455646,0.334449712
663.923,0.270701437,0.317069614,0.365808988
664.119,0.268431558,0.309162169,0.320006742
664.316,0.252590444,0.311202299,0.327812919
664.513,0.245310092,0.335059324,0.369355246
664.709,0.30466799,0.29767973,0.365901663
664.906,0.257753144,0.2882633,0.335755166
665.103,0.309124893,0.312110306,0.360382095
665.299,0.287664719,0.288889141,0.315131494
665.496,0.276126239,0.308018586,0.31483098
665.692,0.287894752,0.306840926,0.348029929
665.889,0.322627856,0.285617562,0.369504994
666.085,0.309233486,0.30137174,0.346490778
666.282,0.254555599,0.277419439,0.35607683
666.478,0.290590641,0.293586069,0.362345045
666.675,0.245196421,0.303766104,0.296948428
666.871,0.284699572,0.306242144,0.325335948
667.067,0.263618231,0.296001701,0.344687554
667.264,0.305359218,0.290876387,0.336786804
667.46,0.260797965,0.280496528,0.356372033
667.657,0.274857762,0.327294943,0.32957954
667.853,0.299849081,0.292698099,0.330201563
668.049,0.285725525,0.308517726,0.312318467
668.246,0.256247267,0.307706926,0.33260416
668.442,0.272502791,0.315990805,0.358025641
668.638,0.293444313,0.306977135,0.306350934
668.835,0.283472357,0.307275239,0.296180114
669.031,0.259830652,0.2855184,0.305757253
669.227,0.289392631,0.285123291,0.353956471
669.424,0.283420046,0.285065941,0.331654343
669.62,0.257994289,0.28629922,0.348710819
669.816,0.299370895,0.265924516,0.345574508
670.012,0.274259391,0.285431042,0.307301661
670.208,0.263364011,0.270550646,0.347589165
670.405,0.246042357,0.294017308,0.299833439
670.601,0.266767188,0.293419771,0.304661129
670.797,0.272325459,0.294224907,0.304365443
670.993,0.254892152,0.271536518,0.295563828
671.189,0.248097265,0.277028451,0.355679689
671.385,0.321399576,0.276744316,0.341897932
671.581,0.30325449,0.289295141,0.333309563
671.777,0.265971372,0.306494165,0.332714305
671.974,0.247477184,0.28304338,0.367069821
672.17,0.259960636,0.296977997,0.339060158
672.366,0.334708897,0.274295365,0.33065268
672.562,0.315707741,0.288574845,0.353103626
672.758,0.291176262,0.284775975,0.303797294
672.954,0.286119348,0.301317805,0.33775091
673.15,0.304977568,0.265423643,0.372592406
673.346,0.306139764,0.295588186,0.314777244
673.542,0.265498337,0.306430079,0.378123516
673.737,0.288076764,0.279615264,0.310800426
673.933,0.306899962,0.30850707,0.313312686
674.129,0.268244773,0.303720096,0.370713076
674.325,0.25478256,0.285988573,0.339681896
674.521,0.278411352,0.277553728,0.360914917
674.717,0.270603696,0.278324677,0.324641805
674.913,0.274094249,0.279923518,0.331641623
675.109,0.243492938,0.29909973,0.328983575
675.304,0.324661239,0.273681303,0.317594053
675.5,0.25768452,0.285289299,0.31985425
675.696,0.299486999,0.279092807,0.319850549
675.892,0.285308486,0.263036635,0.31763553
676.088,0.31612779,0.29305992,0.304280246
676.283,0.284252057,0.27633681,0.344404194
676.479,0.286649215,0.306174454,0.318789942
676.675,0.310064883,0.286863127,0.299934725
676.87,0.26162516,0.289218228,0.335380036
677.066,0.282432911,0.296006169,0.328490318
677.262,0.295872706,0.284560979,0.325759575
677.457,0.269126051,0.305139596,0.305485479
677.653,0.281479924,0.284065924,0.31264164
677.849,0.222812341,0.293182523,0.299318918
678.044,0.305062459,0.272126644,0.289334724
678.24,0.248388482,0.281337623,0.351293069
678.435,0.295334466,0.266340875,0.315723012
678.631,0.300629788,0.273841772,0.325343111
678.827,0.261968602,0.283307013,0.284335069
679.022,0.267478167,0.266547972,0.270982952
679.218,0.302269756,0.267891467,0.289371198
679.413,0.265079416,0.269357043,0.335754654
679.609,0.298824935,0.284397172,0.335355181
679.804,0.292027872,0.303912674,0.315637507
680,0.329248347,0.29427207,0.320632879
680.195,0.259692111,0.299799891,0.34725455
680.39,0.252528519,0.265596786,0.272365669
680.586,0.233384114,0.271617776,0.296534771
680.781,0.325327508,0.285861763,0.335612846
680.977,0.26610991,0.264467448,0.324144115
681.172,0.249178217,0.285027555,0.276740308
681.367,0.28461567,0.291326081,0.339915051
681.563,0.275498869,0.270942845,0.328152844
681.758,0.262843517,0.285196401,0.290491956
681.953,0.276110078,0.276950739,0.302967679
682.149,0.268352737,0.285035452,0.352478868
682.344,0.242379333,0.303963997,0.297591054
682.539,0.293344584,0.276217156,0.313171151
682.735,0.274797606,0.261167812,0.321091391
682.93,0.30189793,0.274782149,0.322254813
683.125,0.267790488,0.292655271,0.324542427
683.32,0.278473569,0.274369604,0.299069066
683.515,0.295227191,0.293726063,0.296584189
683.711,0.250149869,0.292446368,0.280981227
683.906,0.277637401,0.273261666,0.33670611
684.101,0.263720947,0.290776643,0.271602429
684.296,0.245253714,0.265497164,0.315822685
684.491,0.252279955,0.26598391,0.299165352
684.686,0.248690474,0.258848464,0.330175684
684.881,0.280033656,0.28880945,0.271259592
685.076,0.277068337,0.266195297,0.318938841
685.272,0.2641522,0.288368421,0.323459139
685.467,0.240396436,0.28752123,0.323739172
685.662,0.22730132,0.268872777,0.314157734
685.857,0.23690033,0.245190622,0.34451985
686.052,0.238113136,0.284309207,0.296611463
686.247,0.219954194,0.259282441,0.316782648
686.442,0.219815229,0.273169296,0.297138167
686.637,0.25565484,0.282788944,0.296019125
686.832,0.257406752,0.260672257,0.291296309
687.026,0.247664805,0.257068872,0.332167343
687.221,0.243886485,0.290580191,0.314837458
687.416,0.312143898,0.277104326,0.321685448
687.611,0.250515185,0.28084039,0.282250892
687.806,0.256708845,0.288954114,0.324180063
688.001,0.280275529,0.268468864,0.271359511
688.196,0.249993232,0.274174908,0.315984316
688.391,0.235916173,0.283466411,0.27760273
688.585,0.242109179,0.250056718,0.284665471
688.78,0.234208243,0.278403597,0.284362302
688.975,0.264411408,0.278227526,0.308431796
689.17,0.268698188,0.254416128,0.281199947
689.365,0.264221254,0.2640381,0.303781985
689.559,0.273556978,0.25649046,0.305148027
689.754,0.283109357,0.281451787,0.314063887
689.949,0.248250817,0.280644043,0.300362503
690.143,0.231477447,0.289269216,0.349886363
690.338,0.233894418,0.291808109,0.316240332
690.533,0.288636434,0.284827761,0.299912096
690.727,0.250311161,0.278146661,0.282922732
690.922,0.246744981,0.277847201,0.310672181
691.117,0.22527459,0.284226606,0.303673631
691.311,0.243767256,0.281001206,0.275996931
691.506,0.254171369,0.259533001,0.290301472
691.7,0.254999106,0.274104945,0.338197702
691.895,0.273573718,0.287099073,0.29081976
692.09,0.260830747,0.276367633,0.290302307
692.284,0.253726826,0.260569472,0.349968186
692.479,0.27418288,0.276019778,0.297701749
692.673,0.238600018,0.289796973,0.28651393
692.868,0.269718003,0.286597874,0.301271628
693.062,0.244576916,0.293409362,0.305075441
693.256,0.243311021,0.252185296,0.299718772
693.451,0.265465353,0.256903963,0.287772116
693.645,0.277363753,0.262660688,0.296835037
693.84,0.243928774,0.241823537,0.320196057
694.034,0.231259514,0.269791306,0.318732867
694.229,0.227798565,0.271610475,0.293143244
694.423,0.303216832,0.266937863,0.304071621
694.617,0.259804037,0.257381456,0.307089305
694.812,0.279281611,0.268023202,0.288340858
695.006,0.252963652,0.297686073,0.311252952
695.2,0.233673014,0.256578128,0.354624778
695.395,0.23888984,0.287333133,0.313035678
695.589,0.27766457,0.276500048,0.304614635
695.783,0.221673811,0.269566706,0.288335534
695.977,0.243946545,0.270722053,0.276426304
696.172,0.243672954,0.285992902,0.306691639
696.366,0.229537796,0.259258068,0.293559687
696.56,0.278279316,0.248180562,0.278077267
696.754,0.27629392,0.243562165,0.286977879
696.948,0.254478744,0.288622698,0.297438058
697.142,0.25381524,0.280420626,0.293774913
697.337,0.274173284,0.276713664,0.32071362
697.531,0.250426374,0.276843294,0.315495145
697.725,0.274930103,0.263948186,0.30409192
697.919,0.261781686,0.289501297,0.285702071
698.113,0.264316289,0.279150967,0.299058322
698.307,0.238757364,0.278371224,0.307658179
698.501,0.258934826,0.292699214,0.316210674
698.695,0.251808284,0.273321255,0.299219819
698.889,0.258512691,0.294010246,0.296582816
699.083,0.272549528,0.285284158,0.321567575
699.277,0.283692261,0.264613826,0.293886806
699.471,0.225151456,0.261056666,0.286363382
699.665,0.238237651,0.27187747,0.265310895
699.859,0.279626867,0.254584091,0.339305407
700.053,0.252506529,0.266733568,0.308463864
700.247,0.268268133,0.29682814,0.230360021
700.441,0.250069678,0.26393627,0.33058995
700.635,0.236317045,0.2855914,0.301022549
700.829,0.227151161,0.280661528,0.303493355
701.023,0.245535512,0.261142883,0.245864264
701.216,0.238214516,0.277641541,0.300794657
701.41,0.273749703,0.257850616,0.283904511
701.604,0.299413883,0.267992661,0.308115835
701.798,0.252929466,0.259269296,0.292656893
701.992,0.233375454,0.264479695,0.299892039
702.185,0.267435998,0.25576544,0.297183688
702.379,0.281641739,0.239772317,0.327320027
702.573,0.256891146,0.274154156,0.274097042
702.767,0.224293644,0.280411567,0.316870434
702.96,0.241688546,0.268829186,0.267163505
703.154,0.259350693,0.257420788,0.303710962
703.348,0.296728212,0.278719191,0.311856435
703.541,0.243584086,0.228405549,0.339346444
703.735,0.248832192,0.286909812,0.317271991
703.929,0.299088383,0.267491555,0.279887984
704.122,0.214337343,0.233522386,0.324911059
704.316,0.245199596,0.257456073,0.265210288
704.509,0.275731956,0.29402439,0.313854692
704.703,0.280367166,0.27399898,0.234698793
704.897,0.238904822,0.24970238,0.274805826
705.09,0.264678813,0.254672346,0.308066865
705.284,0.22714709,0.267310166,0.287726376
705.477,0.254712751,0.248211541,0.289408058
705.671,0.233535604,0.257400988,0.306643775
705.864,0.224266092,0.273507124,0.269847179
706.058,0.25613733,0.255018759,0.275188326
706.251,0.266819059,0.269997391,0.289620625
706.445,0.251199782,0.23927566,0.303772193
706.638,0.263876513,0.24630527,0.293616041
706.831,0.242866431,0.270778626,0.314154556
707.025,0.259614092,0.25504889,0.269496984
707.218,0.266459195,0.27099925,0.279517254
707.411,0.22627258,0.267899691,0.32582591
707.605,0.273376721,0.263472526,0.317209093
707.798,0.251000667,0.256777916,0.299760903
707.991,0.242538573,0.261493397,0.294840226
708.185,0.242508335,0.25828551,0.290442728
708.378,0.273296302,0.2819832,0.267595416
708.571,0.27843957,0.280183496,0.32315606
708.765,0.268401579,0.257038276,0.331707657
708.958,0.268644786,0.239451334,0.246279854
709.151,0.255987286,0.267428312,0.285073343
709.344,0.263290026,0.266242134,0.31798224
709.537,0.231824888,0.275342756,0.280576408
709.731,0.23854029,0.248353518,0.315547107
709.924,0.274062201,0.253423254,0.301881999
710.117,0.239165931,0.266743285,0.272325668
710.31,0.296935941,0.261203541,0.256762623
710.503,0.267867828,0.255571998,0.292498963
710.696,0.253978863,0.26796922,0.250386008
710.889,0.265329212,0.252881241,0.292693527
711.083,0.239342773,0.261347375,0.293251746
711.276,0.217474757,0.278384826,0.292624814
711.469,0.249283826,0.262416982,0.261939856
711.662,0.239411675,0.251451415,0.263733594
711.855,0.204179408,0.268206463,0.285091619
712.048,0.237154409,0.264929497,0.308167234
712.241,0.238166224,0.280923574,0.254832267
712.434,0.247951491,0.232202757,0.290912471
712.627,0.254830806,0.260114224,0.287132487
712.82,0.219567842,0.261992937,0.290877786
713.012,0.293641496,0.26630396,0.322535116
713.205,0.226375795,0.251343053,0.286899497
713.398,0.266561652,0.271031746,0.31101256
713.591,0.227975056,0.264774,0.30823973
713.784,0.272897561,0.240555701,0.312532384
713.977,0.23292438,0.261146743,0.310405761
714.17,0.225450716,0.264917143,0.344119946
714.363,0.230278536,0.22793301,0.292678049
714.555,0.21218947,0.264603123,0.253450713
714.748,0.254780717,0.242949199,0.325169221
714.941,0.240208529,0.281482537,0.291746958
715.134,0.229762513,0.282700285,0.262733275
715.326,0.245238282,0.248252968,0.242309182
715.519,0.238290755,0.281610113,0.319493611
715.712,0.244323088,0.261497726,0.285584955
715.905,0.24503164,0.249905709,0.280901858
716.097,0.249155545,0.267553406,0.275269172
716.29,0.25172006,0.265490019,0.249901214
716.483,0.236482536,0.258149521,0.268588578
716.675,0.258410942,0.282952904,0.324094668
716.868,0.230583721,0.253595755,0.314890512
717.06,0.248642437,0.245679214,0.279485143
717.253,0.256904887,0.23348015,0.308587825
717.446,0.244675777,0.274580429,0.27535651
717.638,0.239996582,0.260002757,0.263755657
717.831,0.227447252,0.262336584,0.279847526
718.023,0.216976167,0.239717194,0.284668479
718.216,0.238653439,0.265626077,0.309691157
718.408,0.258089765,0.247261839,0.310755672
718.601,0.27895223,0.266328615,0.27940715
718.793,0.238523792,0.249669089,0.304842057
718.986,0.223504154,0.253815417,0.290565359
719.178,0.265291062,0.266484296,0.287761756
719.371,0.241880403,0.256769068,0.290616288
719.563,0.246388795,0.249010523,0.29888476
719.755,0.266473473,0.272466904,0.254671228
719.948,0.250246303,0.249909476,0.306052248
720.14,0.275428361,0.250718506,0.269946176
720.332,0.263575473,0.252979297,0.270429468
720.525,0.252434616,0.270844411,0.282382148
720.717,0.265970831,0.26876788,0.269782866
720.909,0.248579684,0.239158691,0.280056987
721.102,0.25495883,0.257919299,0.348143859
721.294,0.260193136,0.267640676,0.299768663
721.486,0.259246059,0.254443252,0.338224805
721.678,0.24223415,0.268486967,0.315584993
721.871,0.251730458,0.278958746,0.271017447
722.063,0.250895766,0.262132735,0.284809446
722.255,0.231429733,0.253455682,0.288182273
722.447,0.275330711,0.244468803,0.257954852
722.639,0.256787606,0.270898839,0.291526402
722.832,0.254620622,0.284925571,0.293776869
723.024,0.2406204,0.241577976,0.281098264
723.216,0.221900472,0.249048986,0.297147579
723.408,0.256042008,0.266992278,0.250559898
723.6,0.235435643,0.235877897,0.283406903
723.792,0.232127129,0.267289412,0.288701257
723.984,0.261509754,0.276341961,0.266238044
724.176,0.26097565,0.254523729,0.265682983
724.368,0.232367024,0.242382823,0.332672947
724.56,0.229798331,0.241657446,0.266100465
724.752,0.275591928,0.257868171,0.263794263
724.944,0.25780166,0.257303803,0.2472732
725.136,0.227830229,0.254813933,0.298191586
725.328,0.246009756,0.264211098,0.299180364
725.52,0.215951614,0.244881132,0.328175768
725.712,0.207805555,0.272065695,0.247698985
725.904,0.244862726,0.253225147,0.287266976
726.096,0.222569138,0.266181182,0.291740979
726.288,0.224673998,0.229974917,0.271944143
726.48,0.243707875,0.271926984,0.277370084
726.671,0.293423696,0.2679051,0.287497068
726.863,0.256961727,0.275925319,0.272538352
727.055,0.229484958,0.255839321,0.272310632
727.247,0.242352575,0.26293076,0.292083946
727.439,0.246979429,0.255451072,0.30952091
727.63,0.221588295,0.256727532,0.250402121
727.822,0.221901039,0.266613048,0.313993224
728.014,0.239188185,0.269901851,0.331005744
728.206,0.328373109,0.265604811,0.249071126
728.397,0.274777353,0.253530036,0.291335506
728.589,0.258982321,0.245395479,0.271445317
728.781,0.196385277,0.240878833,0.273004214
728.972,0.232736107,0.251574028,0.278417136
729.164,0.253561206,0.272371849,0.302680629
729.356,0.255774666,0.286628345,0.304590422
729.547,0.27975786,0.270310968,0.310389086
729.739,0.245460295,0.267363106,0.27062604
729.93,0.25411961,0.245331041,0.28261163
730.122,0.238075237,0.244560274,0.29030175
730.314,0.231366613,0.260551805,0.279138912
730.505,0.22822153,0.267548325,0.291065155
730.697,0.240048551,0.242166477,0.299342046
730.888,0.248099657,0.250977923,0.315989386
731.08,0.253066262,0.243992529,0.308052812
731.271,0.258106477,0.264476078,0.356056877
731.463,0.250235443,0.271885809,0.289018134
731.654,0.228310278,0.242305126,0.302251703
731.845,0.23020028,0.270482041,0.282001993
732.037,0.24728463,0.253911207,0.247008529
732.228,0.231380361,0.268904482,0.289834783
732.42,0.260990077,0.243307508,0.315318321
732.611,0.246615703,0.277827543,0.289350986
732.802,0.221530958,0.246344171,0.313883294
732.994,0.254971899,0.255095149,0.298053334
733.185,0.237202421,0.256486362,0.270386524
733.376,0.250994376,0.256198777,0.280029795
733.568,0.247380806,0.238906624,0.293076667
733.759,0.227579548,0.277577357,0.299790649
733.95,0.250013309,0.244397621,0.303994365
734.141,0.264583575,0.265875528,0.293441627
734.333,0.26942192,0.232602459,0.304114714
734.524,0.286461601,0.252399561,0.282053906
734.715,0.30012166,0.256907648,0.283216194
734.906,0.212964983,0.262007825,0.25167678
735.097,0.256489232,0.264205869,0.279999942
735.289,0.229005942,0.257584147,0.273465086
735.48,0.258379315,0.260116916,0.233049922
735.671,0.284518529,0.246915079,0.318798476
735.862,0.239263227,0.245688944,0.288609227
736.053,0.248802403,0.24948524,0.312766277
736.244,0.257336559,0.247574002,0.255767335
736.435,0.262758683,0.243791567,0.282833512
736.626,0.229869301,0.267399838,0.25026743
736.817,0.286164462,0.249964652,0.254645666
737.008,0.280316994,0.249825077,0.271890383
737.199,0.240876049,0.237171263,0.258364395
737.39,0.254376365,0.259278307,0.239408169
737.581,0.210613151,0.256524246,0.266502725
737.772,0.256707356,0.250479509,0.304849351
737.963,0.196725217,0.255057741,0.261939835
738.154,0.236057296,0.262387497,0.257639556
738.345,0.218558017,0.252956071,0.280039659
738.536,0.273542758,0.263185906,0.246214357
738.727,0.288271711,0.246165413,0.250987187
738.918,0.22608742,0.252812752,0.294984333
739.108,0.230281634,0.253300115,0.285460007
739.299,0.248533081,0.27252513,0.239329619
739.49,0.264552024,0.244028068,0.295138342
739.681,0.234147746,0.255335857,0.274715459
739.872,0.22804169,0.232052687,0.265911539
740.062,0.187687302,0.259646623,0.241307257
740.253,0.226824725,0.242102996,0.28647688
740.444,0.228772898,0.251844053,0.289863184
740.635,0.206290632,0.24923268,0.244400435
740.825,0.231380606,0.251340908,0.299744971
741.016,0.2439336,0.243196054,0.241664978
741.207,0.226909144,0.243554351,0.278264398
741.397,0.226208495,0.227327907,0.288102204
741.588,0.269391005,0.242643507,0.316897519
741.779,0.219363237,0.27028638,0.278406379
741.969,0.229972428,0.232731125,0.289757538
742.16,0.241866772,0.260646473,0.288374865
742.351,0.248891659,0.286043937,0.297117529
742.541,0.247591322,0.252012153,0.321515263
742.732,0.260361724,0.247962131,0.269154449
742.922,0.233045477,0.243539622,0.267431662
743.113,0.294410259,0.245980177,0.278864381
743.303,0.232084077,0.252909371,0.274631077
743.494,0.221275753,0.249094277,0.286372849
743.684,0.214151074,0.266355893,0.287934851
743.875,0.200793552,0.255726817,0.304975915
744.065,0.22294295,0.260617216,0.307616872
744.256,0.235028761,0.279768666,0.261050266
744.446,0.231015927,0.262349342,0.261042497
744.636,0.230394616,0.224703506,0.25174212
744.827,0.234647146,0.256771077,0.26345034
745.017,0.249309344,0.254198888,0.263674287
745.207,0.244679658,0.256634641,0.269233954
745.398,0.264422116,0.256011412,0.292598238
745.588,0.239566302,0.278278247,0.275353396
745.778,0.24804564,0.247620363,0.256779158
745.969,0.230138168,0.262276934,0.291793496
746.159,0.234189055,0.271895254,0.271406549
746.349,0.255761778,0.272303349,0.31011683
746.539,0.250279252,0.23809262,0.267030109
746.73,0.222723947,0.272701927,0.290394552
746.92,0.240052587,0.265921339,0.278875133
747.11,0.237566532,0.259051354,0.302479928
747.3,0.205734387,0.256925313,0.32709966
747.49,0.208308919,0.275699905,0.28274568
747.681,0.223980422,0.253636313,0.285609606
747.871,0.22093058,0.266485539,0.284120378
748.061,0.25162448,0.268050631,0.271235442
748.251,0.212593518,0.268786532,0.261461079
748.441,0.199271735,0.252069929,0.30592307
748.631,0.250240394,0.225384913,0.290534411
748.821,0.237778265,0.281092776,0.249915053
749.011,0.221032844,0.260775696,0.27817881
749.201,0.275341677,0.24126871,0.286964447
749.391,0.253153029,0.248359381,0.313289207
749.581,0.224753844,0.236309664,0.280711778
749.771,0.222550401,0.285030965,0.312286885
749.961,0.2338266,0.2518755,0.291781492
750.151,0.27360304,0.245311684,0.297678379
750.341,0.261972673,0.259556065,0.261353618
750.531,0.225706044,0.259162233,0.261207805
750.721,0.2236557,0.26640256,0.27774739
750.911,0.261032684,0.263497822,0.306581199
751.101,0.211731389,0.245228294,0.297366516
751.29,0.253840237,0.265674335,0.282707275
751.48,0.244795205,0.274370859,0.267926159
751.67,0.203632468,0.278763372,0.287721884
751.86,0.27499269,0.239691917,0.280499636
