,4021,15960,27816
628.291,0.604803602,0.891842986,2.353242377
628.491,0.605153418,0.951924872,2.443818242
628.69,0.587821216,0.914517459,2.39948662
628.889,0.582169533,0.911249273,2.34388824
629.088,0.579195987,0.948209376,2.403961785
629.287,0.598272543,1.025250691,2.340397826
629.486,0.553330898,0.997367072,2.326735522
629.686,0.58786702,0.922741563,2.390260188
629.885,0.572673647,0.886223286,2.413882346
630.084,0.602228129,0.970242737,2.296293825
630.283,0.569371797,0.876350903,2.420973045
630.482,0.52459103,0.976646937,2.343175699
630.681,0.537016117,0.944276239,2.270526875
630.88,0.543494925,0.844127118,2.259811403
631.079,0.577270553,0.937494198,2.276695631
631.278,0.60969027,0.988980244,2.296933694
631.477,0.535467533,0.919994485,2.273393138
631.676,0.559651565,0.961673042,2.221256776
631.875,0.550705756,0.841757872,2.285919616
632.074,0.535505071,0.894653295,2.236563167
632.273,0.565323158,0.83983574,2.212738676
632.472,0.537406159,0.853333384,2.177431424
632.671,0.546686294,0.986816234,2.183829592
632.87,0.530198595,0.931759977,2.154777631
633.069,0.521525541,0.826038477,2.27704475
633.268,0.546221666,0.887657052,2.200608222
633.467,0.534921432,0.880670359,2.228341472
633.666,0.53801982,0.794770506,2.206964948
633.864,0.531087097,0.839542224,2.191614622
634.063,0.549467183,0.852735773,2.213304797
634.262,0.535982889,0.895025394,2.172128088
634.461,0.511655193,0.890655001,2.00126897
634.66,0.508020046,0.867539408,2.107446647
634.858,0.48397557,0.84345168,2.09353006
635.057,0.541117026,0.901403107,2.247626542
635.256,0.549940605,0.839431677,2.051327258
635.455,0.554977534,0.912291618,2.121877998
635.653,0.527610375,0.886537283,2.031452761
635.852,0.510799625,0.895215961,2.041737309
636.051,0.511505521,0.800795053,2.187138911
636.249,0.472225565,0.811195959,1.991695796
636.448,0.509249484,0.810544954,2.069886946
636.647,0.503541913,0.828221156,1.987942042
636.845,0.490688128,0.759127428,2.013200597
637.044,0.503707015,0.785746084,1.968589475
637.243,0.494781644,0.86191974,2.01461441
637.441,0.492211659,0.863076306,1.934019918
637.64,0.483775215,0.815015934,1.881690227
637.838,0.481362969,0.823981837,1.972974826
638.037,0.459485868,0.810430067,1.97952176
638.235,0.483209496,0.828704438,1.909076419
638.434,0.502572905,0.870988527,1.945765069
638.632,0.479694973,0.716624565,2.025214431
638.831,0.47381268,0.823377325,1.940077027
639.029,0.476933365,0.773642575,1.952250855
639.228,0.469278269,0.730596087,1.813160974
639.426,0.489048808,0.790028627,1.888571363
639.625,0.453659699,0.786260025,2.079064178
639.823,0.478225847,0.793955264,1.911589809
640.022,0.463195143,0.767790683,1.982506456
640.22,0.44232807,0.724690481,1.909023276
640.418,0.455950727,0.724172327,1.856074538
640.617,0.435605422,0.74488161,1.839232254
640.815,0.467103161,0.768047489,1.895023447
641.013,0.454810826,0.824477719,1.874549268
641.212,0.421807636,0.782201148,1.869805302
641.41,0.493416647,0.819126578,1.96270341
641.608,0.467870445,0.755921563,1.880089154
641.807,0.475438774,0.775240852,1.880107366
642.005,0.438739453,0.743656749,1.830681979
642.203,0.443362754,0.773423371,1.80769775
642.401,0.415565672,0.743485974,1.797895745
642.6,0.457697968,0.795543848,1.82841267
642.798,0.442447074,0.727414173,1.738494586
642.996,0.45210728,0.756691928,1.817236657
643.194,0.450447267,0.768690032,1.808872976
643.392,0.461723688,0.706530471,1.775376327
643.59,0.453883808,0.727509795,1.678417187
643.789,0.450510407,0.652856553,1.768410403
643.987,0.447663703,0.678895603,1.687514352
644.185,0.445523143,0.691218266,1.776006843
644.383,0.430048385,0.677646515,1.793625471
644.581,0.416698295,0.689514924,1.722167622
644.779,0.425042587,0.714192377,1.735244217
644.977,0.423054266,0.747938301,1.690102765
645.175,0.406270564,0.717501349,1.655736368
645.373,0.422652701,0.728559427,1.675313892
645.571,0.390725787,0.730510771,1.757627424
645.769,0.40045809,0.674213541,1.725180307
645.967,0.388090569,0.716360763,1.593349208
646.165,0.397730105,0.693899122,1.67028415
646.363,0.406964093,0.59771678,1.677811042
646.561,0.429457893,0.656210124,1.67269617
646.759,0.405629809,0.700771406,1.750692139
646.957,0.422516564,0.651096001,1.629963154
647.155,0.435566121,0.741512616,1.597706954
647.353,0.392859196,0.710423232,1.650230439
647.55,0.41711708,0.695797944,1.688460091
647.748,0.411198311,0.604536848,1.655107492
647.946,0.398660853,0.593613875,1.625491797
648.144,0.406217277,0.719018315,1.611991428
648.342,0.398116808,0.621403436,1.624580072
648.54,0.376057168,0.620886806,1.629523583
648.737,0.41230295,0.682877892,1.624198583
648.935,0.367363385,0.623355461,1.510897775
649.133,0.398623514,0.598282848,1.583038752
649.331,0.391012345,0.617962832,1.544470185
649.528,0.403998166,0.588919416,1.525614697
649.726,0.364717301,0.641060709,1.49163585
649.924,0.381995721,0.649219077,1.562680852
650.121,0.371578948,0.67965658,1.568215215
650.319,0.387636984,0.637804609,1.599541654
650.517,0.370751986,0.640376382,1.453886966
650.714,0.364008629,0.621502132,1.465085734
650.912,0.360287322,0.610734634,1.462174657
651.11,0.377952253,0.664909535,1.510812563
651.307,0.36601015,0.590239294,1.502310843
651.505,0.346492541,0.626922038,1.469632861
651.702,0.383680605,0.626902,1.517655199
651.9,0.349938788,0.618348698,1.398280145
652.097,0.33535354,0.536962023,1.44974769
652.295,0.373535189,0.541717402,1.499123637
652.492,0.353017142,0.6273825,1.519241995
652.69,0.353192605,0.542494125,1.450027325
652.887,0.371999525,0.616666371,1.439224275
653.085,0.354953868,0.595152261,1.428180824
653.282,0.364108249,0.56704182,1.504896649
653.48,0.331793605,0.531401021,1.365824062
653.677,0.374746457,0.562943421,1.351674508
653.874,0.354191061,0.619261749,1.396209671
654.072,0.323348811,0.60986963,1.352868331
654.269,0.358692357,0.612778828,1.393599111
654.467,0.350690557,0.577795829,1.409568829
654.664,0.360752846,0.538980971,1.365721823
654.861,0.33242924,0.534037627,1.345316914
655.059,0.346101129,0.608113293,1.342815277
655.256,0.317639401,0.578643554,1.463018272
655.453,0.314978058,0.562436399,1.389086583
655.65,0.334536625,0.569462204,1.352553672
655.848,0.312806904,0.564865675,1.394819515
656.045,0.358501362,0.55153683,1.326140753
656.242,0.30922895,0.580440896,1.371491754
656.439,0.325289693,0.531656258,1.323710597
656.637,0.320264271,0.576821327,1.285766877
656.834,0.342674754,0.543285114,1.395510208
657.031,0.325189452,0.53449482,1.341306578
657.228,0.318101983,0.543283242,1.320581998
657.425,0.331290068,0.515547102,1.361278448
657.622,0.323292992,0.487101107,1.272631618
657.82,0.328630409,0.539947518,1.31757275
658.017,0.339665708,0.568592356,1.354097003
658.214,0.297043119,0.485150046,1.314508693
658.411,0.320794429,0.541351543,1.355328663
658.608,0.295371433,0.560282919,1.277802974
658.805,0.317013294,0.547062331,1.235442413
659.002,0.325214612,0.463868806,1.230462837
659.199,0.302489751,0.524059735,1.253002708
659.396,0.319588653,0.539936634,1.290037385
659.593,0.289936945,0.481233343,1.251905893
659.79,0.315813461,0.486746935,1.265451652
659.987,0.336472039,0.549588989,1.182026293
660.184,0.321729797,0.463731898,1.292871959
660.381,0.282307981,0.503788844,1.295217558
660.578,0.288901644,0.509214337,1.21221271
660.774,0.304416791,0.493396858,1.198780516
660.971,0.288525301,0.495640387,1.239895856
661.168,0.288343012,0.517983347,1.278446463
661.365,0.306723464,0.468275679,1.205846862
661.562,0.283150179,0.54683905,1.204480595
661.759,0.285325361,0.449193194,1.224041623
661.956,0.311199767,0.478386423,1.220070242
662.152,0.304684225,0.538738923,1.190655735
662.349,0.306608006,0.575322756,1.231807906
662.546,0.283605126,0.45524396,1.192492289
662.743,0.28014499,0.488960089,1.142285434
662.939,0.303604927,0.458644395,1.181413486
663.136,0.291839863,0.457651086,1.221808669
663.333,0.286913128,0.468554132,1.126623748
663.53,0.300512773,0.497959396,1.177010447
663.726,0.313627704,0.492204683,1.208623631
663.923,0.318729945,0.476854127,1.130844654
664.119,0.291187329,0.478319202,1.154448111
664.316,0.267147998,0.4545783,1.094002184
664.513,0.289099337,0.423059936,1.128268384
664.709,0.269961123,0.457068805,1.115968345
664.906,0.279178494,0.461592337,1.149171662
665.103,0.261034913,0.455187128,1.082680267
665.299,0.262106963,0.419789183,1.114662965
665.496,0.279126951,0.462508379,1.148686366
665.692,0.278635352,0.469191194,1.081450947
665.889,0.301312958,0.448672836,1.111340985
666.085,0.268631202,0.462900356,1.118183587
666.282,0.262225625,0.464859336,1.152396766
666.478,0.281636505,0.446724361,1.127348677
666.675,0.264405669,0.367902876,1.171281862
666.871,0.27724653,0.510501537,1.167421471
667.067,0.266756287,0.458131888,1.075780887
667.264,0.275965225,0.443652029,1.072236318
667.46,0.269007013,0.419640796,1.150890473
667.657,0.263578401,0.408222053,1.067222972
667.853,0.28435864,0.444777302,1.107775972
668.049,0.292447255,0.421836048,1.05541368
668.246,0.268650939,0.455944793,1.052070542
668.442,0.252967661,0.470230582,1.084711735
668.638,0.271537276,0.395591942,1.030858427
668.835,0.272356977,0.444636563,1.055114159
669.031,0.273617309,0.403231972,0.981597422
669.227,0.246314712,0.373063659,1.069581618
669.424,0.25122959,0.418710237,1.02493733
669.62,0.238846271,0.432281347,1.039415566
669.816,0.259249509,0.456309206,1.098240015
670.012,0.240630929,0.421228718,1.120156209
670.208,0.286414685,0.398518386,1.066308616
670.405,0.245604399,0.446860294,1.01897704
670.601,0.272195879,0.449774056,1.055684434
670.797,0.269457963,0.491811308,1.061637642
670.993,0.246120842,0.427741361,1.013170609
671.189,0.237274268,0.405286898,1.038742943
671.385,0.231812633,0.393189475,1.116386834
671.581,0.254596995,0.430822682,1.077779871
671.777,0.24219723,0.410619621,1.019969748
671.974,0.240997325,0.426583962,0.997442097
672.17,0.282397258,0.415716936,1.017906667
672.366,0.257412428,0.40869564,0.96592564
672.562,0.26480258,0.404438556,0.985092296
672.758,0.247338895,0.421335443,1.029239069
672.954,0.240244642,0.409084446,1.008227505
673.15,0.255773583,0.463066953,0.91655717
673.346,0.240891086,0.366022038,0.979093744
673.542,0.229182436,0.398177421,1.00647688
673.737,0.237564435,0.375257749,0.946095567
673.933,0.228348275,0.390078773,1.007809368
674.129,0.251220471,0.402102132,0.97580533
674.325,0.245333595,0.407919383,0.966250742
674.521,0.224955913,0.352730933,0.934970627
674.717,0.240357552,0.362681498,0.954027493
674.913,0.229943899,0.417249068,0.911969426
675.109,0.23435702,0.382204181,0.941410475
675.304,0.232231693,0.390603982,0.942566922
675.5,0.223609804,0.429195613,0.921735428
675.696,0.226587239,0.413150288,0.980755798
675.892,0.231448959,0.334486999,0.946070719
676.088,0.231182997,0.338870311,0.876634335
676.283,0.241339291,0.418220403,0.906516324
676.479,0.255874501,0.413795515,0.92711533
676.675,0.243576654,0.381941881,0.917465753
676.87,0.22754424,0.386484057,0.864776186
677.066,0.215926093,0.374405383,0.905788715
677.262,0.228827148,0.394668562,0.916209611
677.457,0.216724354,0.353261104,0.88726094
677.653,0.242406473,0.330910956,0.881110412
677.849,0.249588128,0.371770899,0.846811593
678.044,0.213376903,0.377821876,0.891348762
678.24,0.234664791,0.405502416,0.915452692
678.435,0.188995401,0.366229584,0.873488142
678.631,0.20766427,0.312964197,0.850688355
678.827,0.207318269,0.359622581,0.908572727
679.022,0.214791813,0.3681292,0.837351223
679.218,0.216833548,0.39365586,0.880126114
679.413,0.22801445,0.362366989,0.85166297
679.609,0.20854926,0.386493464,0.876680217
679.804,0.225647483,0.325601927,0.879595606
680,0.209656852,0.415791177,0.853757901
680.195,0.23487033,0.344173343,0.840157365
680.39,0.209197153,0.341101204,0.865850012
680.586,0.227625078,0.337667293,0.87220236
680.781,0.211189549,0.366678503,0.883707529
680.977,0.216282487,0.313865045,0.882457914
681.172,0.215332904,0.347862737,0.828943141
681.367,0.181037025,0.347747858,0.813539539
681.563,0.235595977,0.289636668,0.835838355
681.758,0.210165742,0.333538526,0.834330188
681.953,0.203998435,0.34455557,0.855125543
682.149,0.21993151,0.363568268,0.823332734
682.344,0.218069586,0.319070174,0.787023157
682.539,0.19986435,0.313136782,0.837381157
682.735,0.215978046,0.308276383,0.785281686
682.93,0.205654047,0.294995726,0.829147139
683.125,0.183169451,0.3246231,0.874978757
683.32,0.198756085,0.342526624,0.807030328
683.515,0.200612277,0.359275061,0.786043776
683.711,0.200071512,0.299992275,0.798192024
683.906,0.200911788,0.331958824,0.809975916
684.101,0.182695111,0.403191755,0.781937335
684.296,0.192761686,0.31598315,0.82305348
684.491,0.193508196,0.302574399,0.804908671
684.686,0.203624895,0.313989062,0.839696434
684.881,0.192818611,0.312949776,0.766326835
685.076,0.198813993,0.362362075,0.773404627
685.272,0.208956969,0.325013361,0.787977667
685.467,0.188305834,0.327829525,0.79723823
685.662,0.192208357,0.359797408,0.785496807
685.857,0.195857687,0.293322929,0.753895128
686.052,0.175941318,0.317288258,0.799892102
686.247,0.198220263,0.354503465,0.795357658
686.442,0.21743502,0.305172765,0.753638164
686.637,0.183326764,0.345759089,0.776156438
686.832,0.204804972,0.327199827,0.732800043
687.026,0.175760932,0.303558591,0.720898548
687.221,0.188750433,0.305890343,0.753066453
687.416,0.204458567,0.295524702,0.755645042
687.611,0.205758377,0.323888864,0.750927833
687.806,0.181131279,0.330539702,0.715980769
688.001,0.188815256,0.350958386,0.726739123
688.196,0.179880193,0.285112389,0.732463757
688.391,0.181160461,0.261235716,0.73211387
688.585,0.187779714,0.282400234,0.771808913
688.78,0.190273706,0.292901055,0.668451422
688.975,0.182049238,0.279745673,0.734807374
689.17,0.189957958,0.291510221,0.754291925
689.365,0.188719946,0.332826685,0.737382743
689.559,0.177043736,0.273637864,0.741718621
689.754,0.191583265,0.280926619,0.701540403
689.949,0.167992714,0.307119812,0.737322561
690.143,0.180571533,0.288779,0.769097742
690.338,0.202957544,0.308207169,0.695162509
690.533,0.202319778,0.249779184,0.717976197
690.727,0.17797663,0.275669884,0.722878424
690.922,0.172822908,0.322950084,0.7414158
691.117,0.16517331,0.319784527,0.743394786
691.311,0.175867038,0.297004278,0.717781268
691.506,0.19759095,0.271525304,0.753794322
691.7,0.185444765,0.284576896,0.682237569
691.895,0.1751426,0.26172376,0.697762959
692.09,0.18826711,0.274864064,0.729402699
692.284,0.168416556,0.337994969,0.659798774
692.479,0.178657265,0.315523311,0.738039072
692.673,0.197826181,0.271361672,0.640521147
692.868,0.179011853,0.236649437,0.710675247
693.062,0.165807922,0.29846517,0.710632139
693.256,0.168920283,0.297904353,0.673525914
693.451,0.16149968,0.285076658,0.725505957
693.645,0.168945331,0.242617379,0.706468901
693.84,0.1849304,0.244194284,0.711184814
694.034,0.159548571,0.239972779,0.728035086
694.229,0.162012517,0.249824608,0.656233708
694.423,0.192923336,0.299885981,0.704647438
694.617,0.161487156,0.299335954,0.680060443
694.812,0.154240969,0.267839024,0.718460646
695.006,0.151026871,0.258436689,0.689129139
695.2,0.164950012,0.27027571,0.651810242
695.395,0.16941261,0.20430638,0.676215647
695.589,0.147751237,0.224235216,0.682293454
695.783,0.163042626,0.305378653,0.675496875
695.977,0.170153445,0.275125594,0.72334599
696.172,0.154369862,0.25089263,0.657686128
696.366,0.162324637,0.335354063,0.685823591
696.56,0.146768542,0.301036466,0.62647127
696.754,0.160973345,0.269934481,0.692540428
696.948,0.148865875,0.241705234,0.632977315
697.142,0.170015455,0.278659631,0.649175149
697.337,0.177429521,0.233453604,0.678495516
697.531,0.155045408,0.277289012,0.677779076
697.725,0.156250649,0.26183669,0.685162819
697.919,0.177376557,0.304346824,0.631874004
698.113,0.158033802,0.242372274,0.655413672
698.307,0.16503896,0.284499305,0.635784223
698.501,0.171259317,0.262005671,0.646866863
698.695,0.150658904,0.253963776,0.667884762
698.889,0.16507308,0.260690815,0.665638182
699.083,0.170302878,0.272886631,0.617884779
699.277,0.154358401,0.283436342,0.605263465
699.471,0.159837859,0.26022921,0.681104636
699.665,0.173830994,0.268783853,0.667407311
699.859,0.158568277,0.262903272,0.66052198
700.053,0.139603644,0.254307493,0.646014085
700.247,0.147153274,0.242624282,0.628515906
700.441,0.156821197,0.265660307,0.639351521
700.635,0.15918522,0.279177763,0.571942967
700.829,0.157318182,0.278435226,0.619532207
701.023,0.143745635,0.274591003,0.671469648
701.216,0.148359388,0.239060793,0.651360675
701.41,0.16376181,0.254907908,0.61148878
701.604,0.156111189,0.220636041,0.606876982
701.798,0.168922913,0.274703382,0.645934968
701.992,0.144423032,0.241926006,0.604894529
702.185,0.156049839,0.217217689,0.623663422
702.379,0.153252821,0.265636492,0.63771922
702.573,0.140551858,0.240725632,0.61346203
702.767,0.157248776,0.246109801,0.616017998
702.96,0.149944791,0.212869971,0.602870969
703.154,0.140208725,0.256651426,0.613494238
703.348,0.14390097,0.282321431,0.564884195
703.541,0.143075739,0.236970607,0.587820094
703.735,0.130150183,0.268929222,0.602090003
703.929,0.140109873,0.260333057,0.600166961
704.122,0.151957186,0.243094171,0.55797212
704.316,0.144385601,0.260442893,0.618471479
704.509,0.132389021,0.254904983,0.600176705
704.703,0.139690609,0.218922899,0.616766341
704.897,0.150947663,0.261324416,0.526880933
705.09,0.127951713,0.234575101,0.582288785
705.284,0.134611245,0.204825956,0.565761664
705.477,0.152663444,0.271775239,0.61908402
705.671,0.135452077,0.215089995,0.610216456
705.864,0.13715193,0.24529775,0.626387993
706.058,0.130978874,0.236181969,0.613372051
706.251,0.129490738,0.221476502,0.574819651
706.445,0.13656322,0.248698389,0.589141092
706.638,0.148432329,0.224292907,0.582086822
706.831,0.144639082,0.230586404,0.575117779
707.025,0.135826766,0.2128863,0.559232127
707.218,0.149579528,0.234420248,0.571125585
707.411,0.148368382,0.177246482,0.541257987
707.605,0.128688165,0.235518801,0.555280017
707.798,0.166029486,0.237334534,0.569824379
707.991,0.148346013,0.21022304,0.561160886
708.185,0.141933326,0.200293731,0.603130485
708.378,0.137250056,0.183677128,0.639183344
708.571,0.142625356,0.247683826,0.53704809
708.765,0.128285565,0.223455427,0.561311774
708.958,0.139148803,0.252855166,0.561173616
709.151,0.144046036,0.225340875,0.56077353
709.344,0.147985139,0.278234985,0.60029788
709.537,0.131595322,0.24057875,0.552544913
709.731,0.127128543,0.219704615,0.57053582
709.924,0.14052443,0.218307189,0.559193889
710.117,0.143551798,0.211475382,0.540751586
710.31,0.147470464,0.200618464,0.577057775
710.503,0.149972707,0.218023209,0.551192723
710.696,0.136790741,0.245306232,0.589623496
710.889,0.130495511,0.209570673,0.504004647
711.083,0.13825972,0.236832655,0.556227499
711.276,0.133996801,0.233823643,0.546460497
711.469,0.13736441,0.223292307,0.521603386
711.662,0.135821348,0.184493832,0.537884672
711.855,0.127453476,0.238356166,0.576275318
712.048,0.139168532,0.208538837,0.512878128
712.241,0.131190348,0.253280865,0.554613523
712.434,0.147883081,0.222323428,0.507421303
712.627,0.127237464,0.209985508,0.577606672
712.82,0.125620552,0.218880883,0.509083128
713.012,0.145006337,0.227117111,0.584557582
713.205,0.114503983,0.198557618,0.541550416
713.398,0.130246179,0.283187803,0.571775522
713.591,0.124473148,0.232433178,0.540820472
713.784,0.130376452,0.222754182,0.457585273
713.977,0.124033752,0.213702656,0.526704222
714.17,0.134510938,0.20320743,0.551269435
714.363,0.136152057,0.202759863,0.541800619
714.555,0.148856465,0.245526983,0.56926855
714.748,0.136435815,0.229672327,0.582548964
714.941,0.150115353,0.225346988,0.507525051
715.134,0.134536042,0.218257262,0.495723439
715.326,0.130057383,0.175471263,0.557152274
715.519,0.150384766,0.208640598,0.569097669
715.712,0.117325567,0.214226208,0.540727979
715.905,0.132867401,0.211749059,0.557231098
716.097,0.11446612,0.215400127,0.483429672
716.29,0.125984099,0.219827716,0.518262103
716.483,0.136960007,0.212156581,0.555604235
716.675,0.128928203,0.213578771,0.516734693
716.868,0.135822028,0.216408971,0.55462909
717.06,0.128436862,0.231987448,0.535707399
717.253,0.119961958,0.188423892,0.521713842
717.446,0.124025178,0.195321593,0.498299741
717.638,0.141561383,0.224708719,0.538133253
717.831,0.123782489,0.226084354,0.504578296
718.023,0.132829475,0.197654097,0.532749479
718.216,0.124983966,0.177139552,0.528265247
718.408,0.12423622,0.227385156,0.51289394
718.601,0.11683998,0.226005681,0.494212566
718.793,0.135173313,0.239238211,0.489162043
718.986,0.114227485,0.191172144,0.50897273
719.178,0.132425648,0.223661047,0.51206418
719.371,0.132691639,0.211752539,0.541638733
719.563,0.123554402,0.218148128,0.509407897
719.755,0.132655821,0.231952887,0.537179106
719.948,0.143413826,0.19270077,0.488849667
720.14,0.116795545,0.19094265,0.502609945
720.332,0.116321797,0.20503959,0.536495236
720.525,0.134888636,0.244188982,0.511542367
720.717,0.117480246,0.231029844,0.522720404
720.909,0.115513801,0.234142555,0.48185247
721.102,0.113432736,0.215612974,0.482648445
721.294,0.11595494,0.239021971,0.509882577
721.486,0.136742172,0.186362064,0.501260717
721.678,0.120034376,0.18629823,0.473370635
721.871,0.136941655,0.190320517,0.549362878
722.063,0.127546496,0.212991202,0.466002066
722.255,0.127149497,0.199214966,0.522937195
722.447,0.111934738,0.26262436,0.529410805
722.639,0.11030846,0.249216806,0.453262075
722.832,0.112637143,0.227825165,0.488475129
723.024,0.11105237,0.213921625,0.502410494
723.216,0.123512924,0.20696595,0.485563819
723.408,0.137620139,0.192813448,0.494565453
723.6,0.131589349,0.178111028,0.51455997
723.792,0.119278377,0.198084745,0.492845177
723.984,0.131860914,0.247225783,0.525180951
724.176,0.108627621,0.180963258,0.491167016
724.368,0.12551699,0.222929046,0.479457823
724.56,0.098980357,0.188935126,0.473108781
724.752,0.119436808,0.199599978,0.47602375
724.944,0.13760696,0.199541242,0.521299069
725.136,0.12602774,0.175792344,0.533394211
725.328,0.111220624,0.185578982,0.498427348
725.52,0.112182835,0.18387727,0.439214056
725.712,0.107719968,0.191901628,0.476260815
725.904,0.113728546,0.210410317,0.502779083
726.096,0.120107899,0.20753405,0.494105141
726.288,0.114690508,0.188674871,0.479917188
726.48,0.122386327,0.221586876,0.500494064
726.671,0.108246191,0.183820789,0.485740011
726.863,0.115785019,0.188191589,0.470392767
727.055,0.12618421,0.199316657,0.492109522
727.247,0.106753207,0.19099103,0.482359996
727.439,0.121816479,0.197162081,0.50344493
727.63,0.11759911,0.19377058,0.464360083
727.822,0.1246831,0.191382869,0.505488228
728.014,0.116906995,0.188491397,0.518048455
728.206,0.106628313,0.178004319,0.501238917
728.397,0.1213577,0.175016616,0.492368177
728.589,0.103173419,0.177871017,0.527283765
728.781,0.130000255,0.186450461,0.487611619
728.972,0.108937522,0.177730752,0.46263085
729.164,0.111775993,0.198297409,0.452583213
729.356,0.118427437,0.188829776,0.468510022
729.547,0.109326867,0.207960344,0.453189491
729.739,0.126585975,0.201306331,0.461879643
729.93,0.117348327,0.179488004,0.459600918
730.122,0.122179231,0.198566896,0.43455001
730.314,0.121196286,0.198912294,0.501261679
730.505,0.111509723,0.19449498,0.449235629
730.697,0.110048924,0.169114223,0.471850246
730.888,0.116776309,0.207963611,0.477073803
731.08,0.10908906,0.216961411,0.461962147
731.271,0.104035254,0.209186824,0.471553578
731.463,0.104511973,0.180632346,0.455283155
731.654,0.112836263,0.20208243,0.4666787
731.845,0.101930854,0.206781427,0.448841385
732.037,0.112795459,0.174340271,0.42196918
732.228,0.110130669,0.198497906,0.476688234
732.42,0.108580597,0.215221876,0.468377217
732.611,0.11823031,0.1770523,0.433995256
732.802,0.099576721,0.19227423,0.452509533
732.994,0.112249457,0.218846392,0.462766769
733.185,0.131478016,0.203004153,0.444765088
733.376,0.107262446,0.18998632,0.438673479
733.568,0.126788598,0.182497422,0.457969056
733.759,0.096049546,0.181764939,0.473253523
733.95,0.117776031,0.18445564,0.463142567
734.141,0.110425466,0.198497456,0.472322384
734.333,0.128195787,0.208288699,0.44642715
734.524,0.125072443,0.189045987,0.45833738
734.715,0.106706192,0.174153115,0.457657718
734.906,0.115035746,0.195967437,0.464431229
735.097,0.11251781,0.17458251,0.489767825
735.289,0.108073967,0.193477926,0.473915818
735.48,0.119102547,0.200799064,0.483450012
735.671,0.114152771,0.185291516,0.45022909
735.862,0.116798933,0.178490839,0.428670006
736.053,0.115745892,0.187071936,0.411343555
736.244,0.123750236,0.189980375,0.48905466
736.435,0.111349923,0.194788189,0.467340801
736.626,0.116006608,0.198843091,0.464318606
736.817,0.116535886,0.192796837,0.454960496
737.008,0.097208282,0.177856365,0.488359567
737.199,0.1087362,0.223207415,0.467484068
737.39,0.114643198,0.193176593,0.42998966
737.581,0.122854195,0.198546666,0.461585279
737.772,0.129251482,0.186878289,0.446454861
737.963,0.107699588,0.190309295,0.452019328
738.154,0.120574897,0.189469357,0.47627223
738.345,0.115518147,0.191330031,0.457704476
738.536,0.110067724,0.232136619,0.470225
738.727,0.117114989,0.20503803,0.474689488
738.918,0.109273465,0.163324226,0.465491804
739.108,0.105561866,0.178233526,0.478636957
739.299,0.117758764,0.199649847,0.424507381
739.49,0.112224941,0.188394793,0.474857308
739.681,0.121244914,0.203984482,0.406652171
739.872,0.105705963,0.127299058,0.403235818
740.062,0.117803689,0.205601424,0.47840826
740.253,0.114980652,0.167292958,0.472640745
740.444,0.112710426,0.165617428,0.43089885
740.635,0.108666254,0.19171089,0.465071713
740.825,0.117130273,0.21508927,0.457623652
741.016,0.103460229,0.190172995,0.475826176
741.207,0.116931425,0.177517785,0.440735241
741.397,0.090254371,0.20005472,0.486373347
741.588,0.102345965,0.179780206,0.479679842
741.779,0.119683889,0.217703768,0.440082792
741.969,0.116802263,0.221144863,0.495200871
742.16,0.116124236,0.189324368,0.446635996
742.351,0.114090823,0.190992446,0.420822942
742.541,0.120573346,0.196421796,0.479016681
742.732,0.110016896,0.23714355,0.476837055
742.922,0.125902214,0.210393184,0.463217592
743.113,0.106047499,0.202977086,0.453767771
743.303,0.112632299,0.186743678,0.466282281
743.494,0.1086197,0.193816607,0.490359752
743.684,0.111416752,0.221715705,0.485549424
743.875,0.111688017,0.177936158,0.469510715
744.065,0.120635269,0.213185748,0.477412714
744.256,0.10772341,0.192843994,0.51055035
744.446,0.123173958,0.170273474,0.453215746
744.636,0.116011335,0.18627137,0.453870909
744.827,0.120509731,0.189264518,0.425755274
745.017,0.11609088,0.233491755,0.479226875
745.207,0.12017393,0.227760305,0.472738098
745.398,0.12367575,0.200281776,0.448284583
745.588,0.119306604,0.194480931,0.483994634
745.778,0.121585956,0.227419665,0.48385243
745.969,0.113871876,0.179207183,0.498677482
746.159,0.113121928,0.212869171,0.471845693
746.349,0.109676696,0.200977654,0.512474319
746.539,0.119942438,0.206736062,0.451052659
746.73,0.120298618,0.196193418,0.483113898
746.92,0.127020408,0.242403144,0.484293139
747.11,0.127213693,0.20914539,0.502844192
747.3,0.123981649,0.264553665,0.573166676
747.49,0.123917887,0.279278241,0.531754585
747.681,0.121675312,0.282992662,0.550004083
747.871,0.139630705,0.319208326,0.554847972
748.061,0.116593221,0.315868264,0.525856305
748.251,0.12333718,0.336758065,0.57209186
748.441,0.126122883,0.361920927,0.589969324
748.631,0.125474533,0.356248573,0.584898534
748.821,0.104563462,0.347532399,0.675594027
749.011,0.108254469,0.388855088,0.574092168
749.201,0.111388539,0.381661494,0.632001873
749.391,0.135652104,0.395289169,0.614705291
749.581,0.111649194,0.395065347,0.59726139
749.771,0.138092248,0.388958551,0.649453642
749.961,0.114722341,0.392537947,0.616371038
750.151,0.107723325,0.402001222,0.588264105
750.341,0.098042189,0.326851004,0.590900869
750.531,0.124260168,0.384683059,0.596692549
750.721,0.113149717,0.399647853,0.695151716
750.911,0.113832171,0.349099183,0.606298397
751.101,0.114804173,0.392712043,0.63064414
751.29,0.111198171,0.386354793,0.634450482
751.48,0.114908664,0.421820891,0.649337051
751.67,0.110756207,0.40822828,0.599404118
751.86,0.110487546,0.372516115,0.665453551
