,10.019,38.18,65.97,94.647
699.665,0.071685289,0.198753592,0.028467957,0.000398741
699.859,0.070404589,0.210208572,0.034482289,0.000366333
700.053,0.062804249,0.201407081,0.030315713,0.000359918
700.247,0.066830243,0.2182426,0.030627379,0.000376612
700.441,0.061488087,0.198210043,0.030234146,0.000346141
700.635,0.066796773,0.194308319,0.034355331,0.00038753
700.829,0.062210828,0.194943901,0.030290479,0.000388465
701.023,0.067999762,0.202138292,0.031237067,0.000477127
701.216,0.064708372,0.201231759,0.026833145,0.000418539
701.41,0.07024001,0.200321046,0.025843131,0.000392611
701.604,0.06829265,0.207651303,0.029170785,0.000411348
701.798,0.062777868,0.199790931,0.026374666,0.000426499
701.992,0.067957449,0.195631987,0.026950162,0.000395671
702.185,0.061199557,0.183390434,0.02928304,0.000312821
702.379,0.058680053,0.198048181,0.02984102,0.000364507
702.573,0.06611443,0.197266594,0.027226171,0.000311518
702.767,0.068215868,0.19762292,0.031642431,0.000385154
702.96,0.064301563,0.18258917,0.030749538,0.000380496
703.154,0.052965419,0.190745025,0.032584282,0.000399507
703.348,0.064106603,0.200093458,0.02783262,0.000377938
703.541,0.060493237,0.210567043,0.030666378,0.000381939
703.735,0.056026006,0.184019509,0.028927158,0.000320478
703.929,0.059046757,0.195916543,0.029706027,0.000350483
704.122,0.063374714,0.178852832,0.029629756,0.000364797
704.316,0.060629909,0.204107355,0.028482576,0.000387028
704.509,0.061246299,0.182072758,0.033404493,0.00030991
704.703,0.055185395,0.192070421,0.029449909,0.000420004
704.897,0.056429241,0.183132508,0.03347054,0.000386109
705.09,0.064660065,0.190520523,0.029782769,0.000367932
705.284,0.05711972,0.185850286,0.032127338,0.000302117
705.477,0.059136433,0.200619614,0.033676142,0.000395743
705.671,0.053283217,0.194254708,0.027831304,0.000372263
705.864,0.060239848,0.193052428,0.031808959,0.000345502
706.058,0.048915517,0.19201525,0.02992486,0.000336693
706.251,0.056071497,0.197908566,0.028819242,0.00036542
706.445,0.062398873,0.180212637,0.025974803,0.000384929
706.638,0.059268232,0.181910147,0.031849123,0.000349685
706.831,0.062475926,0.184507072,0.029261731,0.000321215
707.025,0.05629625,0.193322932,0.024256491,0.000352937
707.218,0.064016802,0.199746778,0.026472988,0.00030184
707.411,0.054498689,0.196066757,0.030795355,0.000341013
707.605,0.055653186,0.192139976,0.027005055,0.000311133
707.798,0.069592839,0.193805844,0.027344792,0.000343819
707.991,0.060592914,0.173414929,0.024982958,0.000367823
708.185,0.057729201,0.176498502,0.027704087,0.000308804
708.378,0.063394928,0.172574638,0.025658588,0.000364799
708.571,0.0561406,0.170938298,0.027870137,0.000370355
708.765,0.067930924,0.188205646,0.029783493,0.000298041
708.958,0.054242146,0.174555234,0.030826966,0.000343509
709.151,0.048436129,0.186554375,0.02462384,0.000304855
709.344,0.059351116,0.179337972,0.027987104,0.000382637
709.537,0.057952376,0.200136624,0.028017468,0.000414071
709.731,0.061151161,0.165214215,0.02602633,0.000286772
709.924,0.054482579,0.183391044,0.025323177,0.000329171
710.117,0.058320126,0.196171989,0.02552891,0.000297268
710.31,0.054599835,0.179318028,0.025978304,0.000360346
710.503,0.059345604,0.194319697,0.021615339,0.000365803
710.696,0.053506898,0.182861999,0.021873409,0.00034929
710.889,0.051468093,0.179276216,0.024652097,0.000327003
711.083,0.053509655,0.186983427,0.029768414,0.000313291
711.276,0.056389455,0.191010045,0.027153827,0.000306464
711.469,0.049224477,0.184246794,0.024879318,0.000245714
711.662,0.049631237,0.183405457,0.026112103,0.000334796
711.855,0.049597392,0.178293751,0.026447028,0.000340374
712.048,0.048387073,0.205611688,0.021873392,0.000346657
712.241,0.051297368,0.173148173,0.028831382,0.000315508
712.434,0.051980013,0.181875894,0.026808789,0.000397868
712.627,0.049106252,0.166492132,0.027655193,0.000289193
712.82,0.052332146,0.186111964,0.026609513,0.000378259
713.012,0.055474409,0.161865316,0.024474343,0.0002907
713.205,0.052257831,0.158668393,0.027459153,0.000369205
713.398,0.054111612,0.184220758,0.026754098,0.000377745
713.591,0.059771451,0.173037898,0.030072404,0.000340392
713.784,0.073040938,0.174594347,0.02463121,0.00030967
713.977,0.060321921,0.161919093,0.026744385,0.000263958
714.17,0.062636658,0.185489303,0.03003089,0.000351116
714.363,0.061944327,0.177949354,0.023798794,0.000355947
714.555,0.065077208,0.181498972,0.028812078,0.000333159
714.748,0.055514919,0.172808726,0.02181663,0.00030616
714.941,0.060807295,0.189471223,0.023315943,0.00031139
715.134,0.050668503,0.165750683,0.026900627,0.000332628
715.326,0.044625779,0.158748377,0.022655345,0.000309199
715.519,0.057764357,0.166709353,0.024559687,0.000306809
715.712,0.051894598,0.177063708,0.023235812,0.000246936
715.905,0.049131688,0.175391525,0.026622623,0.000282864
716.097,0.050540929,0.172359736,0.023273986,0.000270783
716.29,0.050936777,0.163125365,0.027688961,0.000298742
716.483,0.048002557,0.187936208,0.027101032,0.000241041
716.675,0.052573319,0.16049481,0.028634112,0.000288454
716.868,0.051691951,0.190413493,0.026592446,0.000309642
717.06,0.051842401,0.168889632,0.022229549,0.000309168
717.253,0.055095673,0.177106366,0.026801875,0.000315602
717.446,0.05295494,0.164801376,0.021716441,0.000283345
717.638,0.049030172,0.181533129,0.026505732,0.000286468
717.831,0.061145184,0.165114799,0.026574064,0.000395007
718.023,0.050643791,0.164589617,0.024037335,0.000333489
718.216,0.052384599,0.167194972,0.02806369,0.000283916
718.408,0.049537208,0.166924986,0.026010438,0.000258657
718.601,0.054391455,0.161024922,0.023429585,0.000271348
718.793,0.052127211,0.180296107,0.023540268,0.000257014
718.986,0.056022354,0.165676673,0.028820209,0.000280021
719.178,0.060864033,0.169272654,0.027575442,0.000340723
719.371,0.054273834,0.172330128,0.022916306,0.000234772
719.563,0.051381455,0.166482977,0.027546089,0.000271351
719.755,0.046884813,0.177592725,0.025379528,0.000329661
719.948,0.055340646,0.155027639,0.024563746,0.000279095
720.14,0.048038184,0.167408648,0.028645579,0.000323715
720.332,0.049722968,0.152878359,0.028025191,0.000321506
720.525,0.0532064,0.163092472,0.023457512,0.000247779
720.717,0.046944966,0.164645878,0.02658384,0.000298454
720.909,0.042632658,0.159640072,0.023304861,0.000308577
721.102,0.05438041,0.164230965,0.021019801,0.000318323
721.294,0.052262181,0.152849263,0.023245024,0.000275704
721.486,0.049412489,0.157858273,0.028466298,0.0002614
721.678,0.057101949,0.16062703,0.023654728,0.000304404
721.871,0.052333798,0.156710653,0.021370858,0.000290373
722.063,0.047594918,0.163688717,0.021303346,0.000360135
722.255,0.050179834,0.167678737,0.025896694,0.000303667
722.447,0.052764629,0.168441229,0.021315781,0.000290706
722.639,0.047921392,0.165315927,0.027210707,0.000299231
722.832,0.047719993,0.161031317,0.024794418,0.000228478
723.024,0.0548467,0.155739213,0.019653571,0.000314169
723.216,0.052909923,0.159682226,0.023926614,0.000253589
723.408,0.051079266,0.171842624,0.024633876,0.000336066
723.6,0.050883644,0.156575232,0.0233048,0.000275799
723.792,0.052778533,0.160457198,0.019949165,0.000267276
723.984,0.047693089,0.170616475,0.025736792,0.000270609
724.176,0.03993799,0.160082978,0.019710162,0.000270658
724.368,0.044429364,0.156553851,0.025156296,0.000315304
724.56,0.049263261,0.160521858,0.02459426,0.00030354
724.752,0.05411493,0.150278666,0.021687691,0.000264752
724.944,0.05580433,0.144190818,0.02162902,0.000192601
725.136,0.057304987,0.152094523,0.020266168,0.000307324
725.328,0.044420867,0.168451484,0.028111784,0.000263714
725.52,0.042350425,0.172670531,0.01899884,0.000243665
725.712,0.052706992,0.162065001,0.024144172,0.000304917
725.904,0.045357814,0.1720399,0.020211169,0.000310116
726.096,0.049585028,0.148332047,0.023731861,0.000254028
726.288,0.05176954,0.155985794,0.022959998,0.000301171
726.48,0.056534572,0.164884743,0.02725267,0.000221347
726.671,0.047287443,0.163597185,0.021007618,0.000262972
726.863,0.037471094,0.151405537,0.024815167,0.000291579
727.055,0.05360772,0.138132039,0.02655195,0.000335359
727.247,0.049129395,0.166625847,0.022725758,0.000261539
727.439,0.04735103,0.162142015,0.028174379,0.000299648
727.63,0.04403072,0.164429777,0.022016061,0.0002942
727.822,0.047916903,0.157628065,0.024337575,0.000324877
728.014,0.060397835,0.147695481,0.022735988,0.000238164
728.206,0.051206004,0.155437609,0.020560524,0.000281357
728.397,0.050161106,0.168257229,0.023214641,0.000263398
728.589,0.058234179,0.145198015,0.020825828,0.000255232
728.781,0.041273554,0.146407234,0.022959816,0.000214755
728.972,0.055952598,0.15450567,0.02162573,0.000278006
729.164,0.043929461,0.161949946,0.026645754,0.000301901
729.356,0.044782956,0.161308395,0.0243304,0.00029976
729.547,0.042153014,0.158897863,0.021693875,0.000349404
729.739,0.053811283,0.169744753,0.022169966,0.000240681
729.93,0.049047971,0.156879015,0.021610698,0.000295172
730.122,0.053148865,0.149569637,0.019469881,0.000313643
730.314,0.041360676,0.159778229,0.023911522,0.000262127
730.505,0.047348074,0.15150531,0.019580957,0.000231692
730.697,0.046916132,0.172815149,0.024120586,0.000191039
730.888,0.049039,0.143406747,0.021663868,0.000231462
731.08,0.050885028,0.164531118,0.023446615,0.00030216
731.271,0.046577133,0.150798443,0.023554862,0.00025142
731.463,0.051247018,0.166045691,0.018312902,0.000299644
731.654,0.047626463,0.153244286,0.024549911,0.000290367
731.845,0.043529476,0.152784032,0.023039835,0.000270567
732.037,0.050039595,0.168109035,0.02244235,0.000270959
732.228,0.047234763,0.161179732,0.022115948,0.000321328
732.42,0.045205711,0.153799485,0.023749689,0.000286767
732.611,0.050702379,0.134996802,0.019246287,0.000297442
732.802,0.044056283,0.162974079,0.024473743,0.000315057
732.994,0.042436457,0.150669348,0.021637156,0.000289229
733.185,0.044336491,0.164769804,0.027472771,0.000290172
733.376,0.049580945,0.137801403,0.025081338,0.000314479
733.568,0.041613728,0.133454909,0.02020268,0.000253643
733.759,0.047730829,0.14969337,0.024537022,0.000296072
733.95,0.048341857,0.149631782,0.02426469,0.000285045
734.141,0.048970093,0.14728131,0.02319391,0.000286304
734.333,0.041196541,0.13744479,0.021945393,0.00029712
734.524,0.040819232,0.159457562,0.019587869,0.000265216
734.715,0.049844406,0.13991514,0.020834467,0.000272059
734.906,0.046221503,0.169964331,0.024760813,0.000285026
735.097,0.047145771,0.164867281,0.025120002,0.000303454
735.289,0.042583474,0.147906779,0.021398067,0.000277411
735.48,0.049042532,0.150994936,0.022062751,0.00026812
735.671,0.044717885,0.161068782,0.023082455,0.000300556
735.862,0.042252819,0.15686165,0.021772357,0.000301359
736.053,0.044928029,0.158097777,0.023374867,0.000308229
736.244,0.041021736,0.159793196,0.025425688,0.000280313
736.435,0.047262038,0.138706548,0.027992943,0.000298321
736.626,0.040731638,0.154264634,0.02414486,0.000266922
736.817,0.046024111,0.161271281,0.021808438,0.000278759
737.008,0.0462368,0.155518839,0.023379612,0.000266271
737.199,0.050178305,0.145129931,0.019273155,0.000353405
737.39,0.054381653,0.153093728,0.021143877,0.000330298
737.581,0.046934119,0.154355526,0.022935977,0.000274531
737.772,0.047884999,0.163804653,0.023642069,0.000306458
737.963,0.049330545,0.175528512,0.02172415,0.000225142
738.154,0.036335632,0.156184336,0.020871473,0.000269481
738.345,0.043013316,0.156110515,0.026383554,0.000298074
738.536,0.049645619,0.16742675,0.026854114,0.000292488
738.727,0.052549125,0.157526446,0.024088853,0.000294605
738.918,0.045584392,0.159529751,0.020484206,0.000282815
739.108,0.046204438,0.154174036,0.022086982,0.00033887
739.299,0.051860137,0.155915144,0.022449937,0.000325298
739.49,0.052448175,0.149176925,0.023104485,0.00027801
739.681,0.057454142,0.160911248,0.022318792,0.000340567
739.872,0.041839279,0.152174796,0.025838274,0.000360548
740.062,0.04580607,0.166262219,0.021641503,0.000312489
740.253,0.049898116,0.154697995,0.021197505,0.000292438
740.444,0.041349132,0.147075492,0.028620241,0.00029229
740.635,0.046960218,0.160589314,0.022312784,0.000244136
740.825,0.0435294,0.176645045,0.029000764,0.00033929
741.016,0.045598279,0.153594911,0.022019246,0.00032454
741.207,0.053317249,0.181049689,0.02859989,0.000342682
741.397,0.051651437,0.185454007,0.024822973,0.000323267
741.588,0.04598828,0.194357501,0.032008874,0.000419307
741.779,0.053759221,0.191151476,0.031708901,0.000385024
741.969,0.062308366,0.198568981,0.036982753,0.000432075
742.16,0.049802491,0.195074201,0.031112365,0.000474113
742.351,0.05577608,0.215522394,0.038041155,0.000494542
742.541,0.054582967,0.213304208,0.033679776,0.000489345
742.732,0.048977817,0.222147767,0.037293738,0.000524694
742.922,0.050165677,0.217568777,0.035743685,0.000463202
743.113,0.042998016,0.234721685,0.040578746,0.000604444
743.303,0.051698107,0.21280427,0.038457973,0.000564542
743.494,0.051334603,0.220242568,0.033257158,0.000549753
743.684,0.047396224,0.218170054,0.039057637,0.000537315
743.875,0.043935398,0.220151852,0.039629783,0.000520979
744.065,0.041295723,0.224884625,0.034586837,0.00046082
744.256,0.05288822,0.223888272,0.041760096,0.000554856
744.446,0.049794011,0.205614021,0.032686104,0.000517351
744.636,0.04013062,0.225387012,0.040140996,0.000499995
744.827,0.039935037,0.222095862,0.03616885,0.000568559
745.017,0.051330363,0.233572256,0.045105343,0.000649737
745.207,0.043433696,0.23916495,0.039159414,0.000564455
745.398,0.050772589,0.240217073,0.046030694,0.000627832
745.588,0.050255441,0.222033968,0.043044164,0.000650886
745.778,0.054993071,0.267011692,0.048450383,0.000715274
745.969,0.055606288,0.282877046,0.053221574,0.000672707
746.159,0.05864231,0.310457773,0.063053737,0.000742663
746.349,0.050923596,0.296186419,0.059087159,0.000766949
746.539,0.044732883,0.329592037,0.068056204,0.000975392
746.73,0.057146034,0.340464985,0.070920144,0.001037262
746.92,0.062318636,0.410615916,0.099225834,0.001317979
747.11,0.056675505,0.465696415,0.107970461,0.001549065
747.3,0.061096085,0.630225161,0.16470474,0.002244465
747.49,0.073945041,0.754604628,0.205882702,0.002672689
747.681,0.088836719,0.969475864,0.276062123,0.003621336
747.871,0.091623283,0.99593887,0.28017706,0.003690909
748.061,0.096384355,1.139781645,0.329783881,0.004280043
748.251,0.098629101,1.116868285,0.316571413,0.004175347
748.441,0.107065257,1.264088001,0.368665614,0.004735231
748.631,0.108289996,1.351330413,0.390140942,0.004985575
748.821,0.130371464,1.578383982,0.469325354,0.006038544
749.011,0.119978873,1.525751929,0.44947447,0.005735539
749.201,0.132454469,1.65239788,0.485845235,0.006249715
749.391,0.11761272,1.465528866,0.424269282,0.005626867
749.581,0.119961005,1.454424011,0.424648537,0.005491011
749.771,0.108910343,1.339676594,0.386556152,0.005011684
749.961,0.114439252,1.464399242,0.423553019,0.005441772
750.151,0.105522778,1.368283401,0.393623825,0.005100847
750.341,0.115494298,1.467831062,0.419450383,0.005421245
750.531,0.098642406,1.31601787,0.370022945,0.004809023
750.721,0.111857213,1.350381389,0.387170154,0.005020633
750.911,0.106953671,1.207969038,0.341563507,0.004439864
751.101,0.106440381,1.286200489,0.367088005,0.004832341
751.29,0.092503524,1.208053208,0.344034067,0.004470762
751.48,0.118140138,1.400674513,0.404707877,0.005214193
751.67,0.113408182,1.484449849,0.428566011,0.005490874
751.86,0.117522045,1.622590886,0.469630894,0.006107608
752.05,0.109661151,1.526122556,0.440698049,0.00568014
752.24,0.120111853,1.619120059,0.477606909,0.006089641
752.429,0.108274545,1.460010069,0.421224456,0.005444975
752.619,0.113560639,1.533826905,0.436934711,0.00570682
752.809,0.084189262,1.250226776,0.345771441,0.004489775
752.998,0.098122404,1.221560149,0.341139494,0.004359418
753.188,0.08032774,1.029941417,0.290572665,0.00363418
753.378,0.0858383,1.015379502,0.283660145,0.003615924
753.568,0.078338569,0.809950275,0.222970279,0.002869903
753.757,0.078486004,0.719885696,0.190869974,0.002460137
753.947,0.059038379,0.563248993,0.134559894,0.001892272
754.136,0.063828701,0.535442087,0.128002971,0.001707252
754.326,0.065899706,0.454749504,0.106887541,0.001439766
754.516,0.059322663,0.49937505,0.122300903,0.001604485
754.705,0.055975038,0.530898585,0.132308726,0.001804315
754.895,0.072390046,0.77713332,0.205884251,0.002655982
755.084,0.086568067,0.973478795,0.276338201,0.00348255
755.274,0.122804064,1.523879137,0.449971475,0.005755815
755.463,0.169950859,2.008209176,0.597762609,0.007612255
755.653,0.220990048,2.922708758,0.889842203,0.011270141
755.842,0.251594833,3.48302616,1.060047426,0.013401375
756.032,0.297276054,4.368796632,1.345428044,0.016956633
756.221,0.338078868,4.914112956,1.499458263,0.018848545
756.411,0.410990478,5.934395558,1.83234224,0.023142893
756.6,0.467610949,6.903399861,2.136292804,0.026891147
756.789,0.600958512,8.653544673,2.687488334,0.033996832
756.979,0.683720196,9.951368944,3.09321808,0.039250904
757.168,0.779991993,11.43013464,3.564300348,0.045283819
757.358,0.881878218,12.85062514,3.993760672,0.0507186
757.547,0.993422138,14.38685404,4.476357151,0.056666005
757.736,1.045353548,15.1015337,4.697808663,0.059350006
757.926,1.130658768,16.15750549,5.018021899,0.06354745
758.115,1.144121253,16.42891402,5.100053811,0.064385454
758.304,1.240499728,17.63639131,5.450052259,0.068906818
758.493,1.266475059,17.87115722,5.537477289,0.069840147
758.683,1.343352344,19.41864549,6.031822188,0.076033419
758.872,1.392006215,20.00114961,6.219907479,0.078004407
759.061,1.435259601,20.70663693,6.449637697,0.080630601
759.25,1.501803215,21.55703738,6.725665838,0.084018498
759.439,1.609383742,23.27056697,7.24787011,0.090643693
759.629,1.732637372,24.89899309,7.76926804,0.097265704
759.818,1.834171611,26.36498596,8.210206198,0.103398448
760.007,1.981052972,28.79205352,8.961321113,0.113006712
760.196,2.093825537,30.14771307,9.390864887,0.119008912
760.385,2.147410922,30.99889802,9.643664298,0.122101969
760.574,2.192305787,31.88660315,9.910786142,0.125695104
760.763,2.098949047,30.32960622,9.45502837,0.119508599
760.952,2.031840267,29.35643138,9.161435131,0.115720725
761.141,2.071911285,29.88578281,9.351544518,0.117867807
761.33,2.223406995,31.37825431,9.819722047,0.123929369
761.519,2.387320032,33.30917772,10.4626847,0.131768061
761.708,2.542507107,35.4973815,11.16115039,0.140461145
761.897,2.574096395,35.63326947,11.18716313,0.140656431
762.086,2.562719665,35.76893055,11.20627338,0.140995809
762.275,2.508905959,35.0878751,10.99941546,0.13815014
762.464,2.495469455,34.88134649,10.91948982,0.137288982
762.653,2.312810248,32.46004764,10.17768806,0.128123068
762.842,2.344614714,32.67093608,10.25175265,0.128941066
763.031,2.301885962,31.91375337,10.00566451,0.125334995
763.22,2.319807943,32.11900161,10.06084435,0.125870938
763.409,2.240901659,30.9815225,9.723200233,0.121467596
763.597,2.309346108,31.51510762,9.89049646,0.123766131
763.786,2.291608493,31.43295097,9.86872429,0.123402772
763.975,2.453781078,33.80078114,10.62678542,0.132965436
764.164,2.717155025,36.97728739,11.63718148,0.145452549
764.353,3.006745966,40.99681071,12.87440958,0.161219599
764.541,3.302329611,44.9780372,14.11852711,0.177026179
764.73,3.700227762,50.78179303,15.9158427,0.19979749
764.919,3.738741997,51.13944053,15.98670569,0.201465241
765.108,3.674295518,49.81280625,15.55452071,0.195962292
765.296,3.414888378,46.5924616,14.54281843,0.183201301
765.485,3.39972634,46.87392664,14.65163439,0.184668797
765.674,3.559990652,49.50850714,15.48503499,0.194593254
765.862,3.835347779,52.90809268,16.55555209,0.208014265
766.051,4.111403027,56.45058026,17.65688341,0.222139357
766.239,4.442764263,60.84909218,19.02742233,0.239440779
766.428,4.73683273,63.76125793,19.96512103,0.25133775
766.617,5.089764566,68.1425339,21.32783268,0.268584695
766.805,5.336322425,71.51475693,22.38984309,0.281995478
766.994,5.302100578,71.16403255,22.24837865,0.280510287
767.182,5.203478159,69.73403337,21.78671611,0.275105356
767.371,5.12660479,68.9615311,21.53933038,0.272700109
767.559,5.077360653,68.4850565,21.38709131,0.270443314
767.748,5.099892175,68.40667108,21.35343301,0.269704025
767.936,5.179807708,69.4428674,21.73935504,0.274201874
768.125,5.449985982,72.89565899,22.83253256,0.287959598
768.313,5.701144534,75.5277323,23.69523735,0.299929357
768.502,6.08472909,80.34269793,25.23887101,0.320751142
768.69,6.172225264,81.33423592,25.5841051,0.325511296
768.878,5.999865879,79.13799285,24.85854553,0.316798871
769.067,5.818595283,76.24821634,23.92923311,0.304954222
769.255,5.495096473,72.63538934,22.78077248,0.290133899
769.444,5.176278574,68.60718961,21.49024895,0.273180997
769.632,4.933824982,64.76462118,20.26691667,0.2576456
769.82,4.75718969,62.4027684,19.54888288,0.248041828
770.008,4.743584123,61.92874233,19.40026884,0.245982998
770.197,4.594115214,59.92091182,18.78811626,0.238129204
770.385,4.565513511,58.82670728,18.43475018,0.233763051
770.573,4.49535481,57.9104454,18.13012078,0.229638056
770.761,4.324632511,55.55085115,17.38831766,0.220183661
770.95,4.07775885,52.29909243,16.36884127,0.206839604
771.138,3.939854435,50.93529466,15.94526546,0.201232538
771.326,3.915189708,50.630907,15.84385044,0.20026198
771.514,4.082048613,52.54341923,16.42554585,0.208133068
771.702,4.225268849,54.41057789,16.98675075,0.215695695
771.891,4.112694341,52.90279716,16.53749992,0.210084509
772.079,4.036427859,51.81676452,16.24108423,0.206422887
772.267,4.173851899,53.69606963,16.8622294,0.214319085
772.455,4.365128705,56.33003814,17.69558119,0.225184936
772.643,4.675601867,60.11542868,18.84730903,0.23996237
772.831,4.966043761,64.37796352,20.17209136,0.256974059
773.019,5.19317824,66.95942457,20.94615825,0.266797671
773.207,5.192507106,67.00687376,20.93461976,0.266666473
773.395,5.309319257,68.3140358,21.33684363,0.271567006
773.583,5.320405766,68.73131761,21.4970064,0.274045449
773.771,5.349408051,69.02846082,21.58369869,0.275444339
773.959,5.255657622,67.40205121,21.05093996,0.268631233
774.147,5.284942934,67.58892248,21.13418878,0.269463471
774.335,5.213821478,66.5791334,20.83886968,0.264965582
774.523,5.140511839,65.18388409,20.42836254,0.259729351
774.711,5.054224405,64.49431748,20.22278621,0.257239125
774.899,5.224545932,66.69520758,20.93367396,0.266895939
775.087,5.492108231,70.17378114,22.02580229,0.280999756
775.274,5.8535193,74.67243297,23.4370748,0.298740177
775.462,5.993125359,76.47817977,24.02292458,0.306194641
775.65,6.102120757,77.87130319,24.46252928,0.312024383
775.838,5.984609101,76.78442216,24.13460821,0.308996232
776.026,5.706071856,73.26793557,23.04704969,0.295811668
776.213,5.311082101,68.54719087,21.57359437,0.276906095
776.401,5.104042661,64.88169844,20.43049471,0.261330201
776.589,4.862263702,61.97018676,19.51998896,0.249604573
776.777,4.787359145,61.2957989,19.29500792,0.246713913
776.964,4.700303008,60.53589949,19.00905838,0.243722539
777.152,4.522801746,58.23437257,18.30313637,0.234768175
777.34,4.355159783,55.76852394,17.55564004,0.225022671
777.527,4.195170438,53.16822791,16.75013093,0.214478747
777.715,4.182206401,52.3258537,16.51938711,0.210771221
777.903,4.115200665,51.55314334,16.24098938,0.206902712
778.09,4.131097406,51.27381658,16.16086677,0.205636432
778.278,4.072270563,50.91149767,16.02662522,0.203971444
778.465,4.015754625,49.85158577,15.7055545,0.200316426
778.653,3.967298301,49.49001768,15.58463803,0.198654686
778.841,4.158239474,51.31916695,16.17112847,0.205625323
779.028,4.330553917,53.36117081,16.79887137,0.212879287
779.216,4.689062577,57.50214495,18.11177397,0.229467584
779.403,5.209477847,63.04164436,19.88009699,0.251976892
779.591,5.781182337,70.08026646,22.10885249,0.280571386
779.778,6.094459411,74.40710391,23.43538511,0.297801474
779.966,5.82763422,71.64810703,22.55368062,0.287049156
780.153,5.568534588,68.71407463,21.59161268,0.275762285
780.34,5.314141244,66.11241847,20.76563945,0.265765878
780.528,5.096901378,63.44526792,19.92959805,0.255303477
780.715,4.737160702,59.05410154,18.5293189,0.237344509
780.903,4.446778017,55.77158631,17.51546768,0.224670457
781.09,4.201536502,52.65076185,16.55860625,0.212530268
781.277,3.959602072,49.43787353,15.57352527,0.199620935
781.465,3.695035645,45.94111756,14.47429106,0.18566412
781.652,3.489774992,43.2845293,13.6434616,0.17464795
781.839,3.404336007,42.32266934,13.36566043,0.170755868
782.027,3.430649543,42.125125,13.29890087,0.169584366
782.214,3.457604537,42.5039313,13.43528603,0.170780833
782.401,3.439588474,42.31685944,13.3561257,0.169931928
782.588,3.535593869,43.13034503,13.61340909,0.172869479
782.776,3.631622034,44.32393299,13.98710806,0.177488566
782.963,3.579897865,43.78951306,13.8375492,0.175821976
783.15,3.581221092,43.67618098,13.81372689,0.17530264
783.337,3.474578719,42.51540702,13.43734389,0.170788337
783.524,3.450282707,42.24679885,13.3437263,0.169066397
783.711,3.355001466,40.91666164,12.92574539,0.163916694
783.898,3.301163121,40.19427203,12.66553553,0.160551291
784.086,3.153316062,38.24639324,12.05113933,0.152749748
784.273,3.066697854,37.10865152,11.68025209,0.148063593
784.46,2.99320335,36.26142295,11.425327,0.14455185
784.647,3.014574513,36.46360487,11.47045427,0.145549581
784.834,3.019351971,36.56603834,11.49597206,0.146257845
785.021,2.947571391,36.36268431,11.43572047,0.145850483
785.208,2.901369223,35.56290109,11.16867183,0.142920969
785.395,2.793664987,34.03241452,10.70719546,0.136979871
785.582,2.58823105,31.7036193,9.980294502,0.127577792
785.769,2.524495054,30.89589065,9.728146883,0.124710826
785.956,2.46019709,29.98103074,9.443356902,0.121127958
786.143,2.443723747,30.06544886,9.460377341,0.121999483
786.33,2.345837026,28.85962871,9.091257322,0.117410684
786.516,2.334456209,28.9190936,9.090455853,0.117345824
786.703,2.313690345,28.8510897,9.10547524,0.117263199
786.89,2.424164797,29.99247949,9.463649891,0.121753592
787.077,2.431440334,30.02973109,9.463847223,0.121417416
787.264,2.466004685,30.28942074,9.517999269,0.122499087
787.451,2.377203088,29.00563742,9.131028753,0.117575261
787.638,2.289302655,28.03638274,8.820953344,0.113657459
787.824,2.231439555,27.1859701,8.573321303,0.110419378
788.011,2.197577225,26.63752688,8.402954262,0.108192143
788.198,2.226482438,26.9600879,8.542366004,0.109945752
788.385,2.219443039,26.87787104,8.525544411,0.109899567
788.571,2.146973034,26.16079351,8.297832665,0.106892442
788.758,2.140194183,25.94439839,8.244815873,0.105999374
788.945,2.157019955,25.90764445,8.23384309,0.105522226
789.131,2.292858497,27.52655336,8.742312065,0.112274891
789.318,2.447740502,29.68808028,9.40812288,0.121234788
789.505,2.637643293,31.84496346,10.09435791,0.129976058
789.691,2.728776723,32.95256897,10.43137558,0.134332106
789.878,2.873192346,34.47996452,10.9153844,0.140531786
790.064,2.905698006,34.5721977,10.96015136,0.140746166
790.251,2.936720239,34.69581712,11.00650906,0.141321533
790.438,2.949367922,35.04572078,11.14991693,0.1429843
790.624,3.042187038,35.93241149,11.41282595,0.146600522
790.811,3.083708228,36.17831604,11.5070022,0.147925344
790.997,3.220342196,37.89179379,12.03908002,0.154540588
791.184,3.342438295,39.23880579,12.46511103,0.16004153
791.37,3.336743988,38.94868855,12.35596594,0.158326843
791.557,3.291159222,38.67254535,12.28007386,0.157262213
791.743,3.33629501,39.55053572,12.54146826,0.160550085
791.93,3.488604726,41.18504544,13.05500474,0.167581584
792.116,3.675787182,43.61098076,13.84188893,0.177927261
792.302,3.873254871,45.84905521,14.58017394,0.187884665
792.489,4.025048414,47.3626712,15.09161745,0.194693534
792.675,3.99494482,46.98158778,14.98733369,0.19358151
792.861,3.951956993,46.32810813,14.7709063,0.190934158
793.048,3.903160368,45.80240192,14.60129328,0.18892158
793.234,3.887205874,45.32317181,14.43068837,0.187012446
793.42,3.788829221,44.43016658,14.14572771,0.183537185
793.607,3.792642739,44.53167219,14.1799332,0.184133207
793.793,3.879486871,45.3911567,14.43541688,0.187376436
793.979,3.969063385,46.00213439,14.62074437,0.189604646
794.165,3.877060773,44.98675026,14.29466612,0.185700983
794.352,3.908163253,45.87652452,14.56086177,0.189946585
